epoch,train_loss,train_ce,train_mse,val_loss,val_ce,val_mse,val_tot_acc,val_acc,val_f1,val_pre
0,1.487486,1.387518,0.999682,1.487837,1.387590,1.002465,0.269962,0.269580,0.210666,0.217760
1,1.486332,1.386925,0.994078,1.486690,1.386912,0.997772,0.250951,0.250991,0.197701,0.209269
2,1.482782,1.385377,0.974047,1.489274,1.386028,1.032465,0.269962,0.271445,0.214683,0.256012
3,1.476294,1.383947,0.923473,1.480496,1.384310,0.961858,0.273764,0.276049,0.186603,0.270629
4,1.466516,1.382686,0.838307,1.470419,1.383450,0.869688,0.285171,0.287413,0.200932,0.313901
5,1.455435,1.381407,0.740284,1.459716,1.382763,0.769528,0.300380,0.301865,0.230033,0.318822
6,1.445376,1.379880,0.654961,1.450224,1.382167,0.680570,0.296578,0.297669,0.227212,0.293269
7,1.438469,1.377985,0.604848,1.446643,1.381519,0.651245,0.300380,0.301282,0.216270,0.297367
8,1.436668,1.376237,0.604310,1.453386,1.382714,0.706720,0.296578,0.296911,0.216099,0.318066
9,1.435864,1.374663,0.612012,1.452054,1.382183,0.698711,0.292776,0.293007,0.211558,0.291411
10,1.428532,1.371400,0.571321,1.442250,1.382894,0.593562,0.285171,0.285373,0.192043,0.236625
11,1.421151,1.369479,0.516720,1.436151,1.383093,0.530579,0.269962,0.269814,0.165576,0.140728
12,1.421473,1.367345,0.541275,1.446868,1.382303,0.645659,0.281369,0.281643,0.185430,0.150439
13,1.421470,1.364777,0.566935,1.445037,1.382843,0.621943,0.273764,0.273776,0.172175,0.140602
14,1.419614,1.363761,0.558534,1.447708,1.383525,0.641828,0.288973,0.288811,0.178571,0.155200
15,1.420698,1.362217,0.584815,1.451684,1.385096,0.665878,0.273764,0.273835,0.184243,0.173875
16,1.416131,1.358001,0.581306,1.455250,1.388881,0.663690,0.273764,0.273776,0.187038,0.185829
17,1.411818,1.355993,0.558245,1.445017,1.386227,0.587896,0.269962,0.270047,0.180744,0.172666
18,1.402820,1.352631,0.501890,1.443941,1.388063,0.558781,0.277567,0.277681,0.188097,0.174398
19,1.399350,1.350580,0.487704,1.439034,1.387394,0.516396,0.277567,0.277972,0.188051,0.265203
20,1.393727,1.347434,0.462934,1.441082,1.387202,0.538794,0.281369,0.281527,0.189267,0.186405
21,1.392152,1.343672,0.484798,1.439930,1.384655,0.552754,0.288973,0.289161,0.193669,0.279221
22,1.382883,1.339872,0.430110,1.441285,1.393218,0.480678,0.262357,0.261772,0.160186,0.183776
23,1.381745,1.340512,0.412337,1.440760,1.392594,0.481666,0.266160,0.265676,0.175051,0.305036
24,1.374052,1.333736,0.403156,1.437592,1.391651,0.459411,0.281369,0.281294,0.190273,0.430512
25,1.369350,1.328088,0.412625,1.440660,1.390950,0.497104,0.281369,0.281760,0.189860,0.266711
26,1.361857,1.322465,0.393919,1.438092,1.393076,0.450163,0.285171,0.285082,0.200787,0.447900
27,1.354435,1.314262,0.401725,1.442100,1.397133,0.449671,0.277567,0.277040,0.188916,0.315306
28,1.348201,1.310109,0.380916,1.437828,1.394080,0.437487,0.266160,0.265501,0.174411,0.185676
29,1.342087,1.303788,0.382990,1.444998,1.399996,0.450013,0.285171,0.284674,0.193042,0.204448
30,1.336532,1.297769,0.387634,1.441338,1.397362,0.439759,0.285171,0.284848,0.210755,0.219318
31,1.329135,1.290643,0.384922,1.438719,1.394839,0.438796,0.288973,0.288695,0.213896,0.461091
32,1.322802,1.284351,0.384511,1.440317,1.395698,0.446191,0.281369,0.281410,0.202675,0.320906
33,1.316900,1.279060,0.378394,1.435385,1.391790,0.435955,0.304182,0.304312,0.213030,0.214542
34,1.313365,1.275095,0.382700,1.440054,1.396009,0.440445,0.296578,0.297319,0.203147,0.398872
35,1.312786,1.273964,0.388217,1.435994,1.392015,0.439791,0.296578,0.297086,0.208887,0.208304
36,1.308361,1.269701,0.386599,1.443408,1.399776,0.436318,0.277567,0.276981,0.203540,0.205413
37,1.304521,1.266132,0.383888,1.437969,1.394126,0.438435,0.281369,0.281352,0.211458,0.256620
38,1.299888,1.261571,0.383170,1.438434,1.394557,0.438769,0.277567,0.277739,0.212125,0.217074
39,1.296591,1.258155,0.384353,1.436541,1.392877,0.436638,0.292776,0.293124,0.224758,0.222523
40,1.294990,1.256217,0.387724,1.442832,1.398692,0.441405,0.288973,0.289219,0.220726,0.215342
41,1.293615,1.254711,0.389049,1.439620,1.395557,0.440628,0.296578,0.296911,0.232388,0.283150
42,1.292659,1.253696,0.389637,1.439295,1.395068,0.442276,0.288973,0.289394,0.219556,0.208940
43,1.291319,1.252291,0.390279,1.438945,1.394682,0.442632,0.292776,0.293124,0.221382,0.214836
44,1.290400,1.251306,0.390940,1.434783,1.390469,0.443137,0.296578,0.297028,0.224724,0.224302
45,1.289949,1.250774,0.391746,1.437169,1.392844,0.443251,0.292776,0.293065,0.224617,0.224296
46,1.289900,1.250768,0.391324,1.434569,1.390172,0.443969,0.300380,0.300874,0.232185,0.233794
47,1.289176,1.250038,0.391374,1.436336,1.391934,0.444026,0.296578,0.297028,0.224724,0.224302
48,1.289053,1.249882,0.391706,1.436523,1.392117,0.444057,0.304182,0.304604,0.234970,0.290289
49,1.289065,1.249893,0.391723,1.434978,1.390513,0.444651,0.300380,0.300874,0.232586,0.237366
