step,mae,mse
0,0.165114,0.065113
1,0.193187,0.088135
2,0.214389,0.109913
3,0.234145,0.131304
4,0.250244,0.149720
5,0.264749,0.167875
6,0.278622,0.185798
7,0.290823,0.202066
8,0.300028,0.215181
9,0.309740,0.230778
10,0.316816,0.241168
11,0.322838,0.252349
12,0.332103,0.266082
13,0.335521,0.273353
14,0.340797,0.283591
15,0.344017,0.290284
16,0.350423,0.300724
17,0.352337,0.306667
18,0.357743,0.314726
19,0.360151,0.321148
20,0.360827,0.322413
21,0.360137,0.324322
22,0.363535,0.330033
23,0.364250,0.331895
24,0.363895,0.332588
25,0.366809,0.337067
26,0.365901,0.336410
27,0.366182,0.337472
28,0.365786,0.338596
29,0.365416,0.337906
30,0.366321,0.338963
31,0.366432,0.342297
32,0.366982,0.340181
33,0.365265,0.339741
34,0.366200,0.340595
35,0.365725,0.342472
36,0.365822,0.340926
37,0.365813,0.341554
38,0.364578,0.341315
39,0.364783,0.342681
40,0.364764,0.342205
41,0.365230,0.341236
42,0.365286,0.342137
43,0.366216,0.341127
44,0.366196,0.341391
45,0.366463,0.341177
46,0.366628,0.342066
47,0.366510,0.341539
48,0.368981,0.342164
49,0.368151,0.341283
50,0.370559,0.343111
51,0.370640,0.343898
52,0.371267,0.344652
53,0.370864,0.344379
54,0.371271,0.345380
55,0.369187,0.345964
56,0.370802,0.347903
57,0.368307,0.346603
58,0.369026,0.347208
59,0.370746,0.349193
60,0.371208,0.348680
61,0.371203,0.348737
62,0.369820,0.348110
63,0.370998,0.350492
64,0.370925,0.348446
65,0.372154,0.350161
66,0.372846,0.350971
67,0.373624,0.351448
68,0.373911,0.351531
69,0.373813,0.352471
70,0.373209,0.352622
71,0.371920,0.352533
72,0.371757,0.350768
73,0.371485,0.352389
74,0.370567,0.352367
75,0.370232,0.354212
76,0.369152,0.350142
77,0.370499,0.352513
78,0.369186,0.349671
79,0.369958,0.351564
80,0.368508,0.350172
81,0.368894,0.349205
82,0.370014,0.351267
83,0.367188,0.345551
84,0.367622,0.345825
85,0.366971,0.343819
86,0.367039,0.342349
87,0.367096,0.342508
88,0.367689,0.339039
89,0.366809,0.336936
90,0.361879,0.332312
91,0.360847,0.333429
92,0.361376,0.330906
93,0.360768,0.328152
94,0.359369,0.324827
95,0.364532,0.330355
96,0.368255,0.333799
97,0.367477,0.335121
98,0.371668,0.338850
99,0.375781,0.344853
100,0.383026,0.353075
101,0.383479,0.356660
102,0.385024,0.361322
103,0.388880,0.368921
104,0.391378,0.372813
105,0.391525,0.375035
106,0.392882,0.377458
107,0.393799,0.381518
108,0.394274,0.383897
109,0.397236,0.388600
110,0.396173,0.389931
111,0.397281,0.393566
112,0.398442,0.396748
113,0.400288,0.400732
114,0.401731,0.403963
115,0.402308,0.406021
116,0.400949,0.405370
117,0.401209,0.407336
118,0.402828,0.411412
119,0.403079,0.414268
120,0.403312,0.415680
121,0.402857,0.416679
122,0.403162,0.416352
123,0.401766,0.413062
124,0.401286,0.416388
125,0.402518,0.417638
126,0.401639,0.415086
127,0.400729,0.413033
128,0.401462,0.414950
129,0.402295,0.415049
130,0.401497,0.410565
131,0.400379,0.411357
132,0.399522,0.411068
133,0.400360,0.411735
134,0.399663,0.411697
135,0.399646,0.412939
136,0.400901,0.412272
137,0.400026,0.410735
138,0.399703,0.411684
139,0.399501,0.408124
140,0.400180,0.408805
141,0.400103,0.409688
142,0.401054,0.410137
143,0.400328,0.410531
144,0.401389,0.410087
145,0.401707,0.408398
146,0.402703,0.411178
147,0.403173,0.411211
148,0.402093,0.409015
149,0.403892,0.410838
150,0.402403,0.411109
151,0.403544,0.411383
152,0.403461,0.412004
153,0.403164,0.412180
154,0.400568,0.408988
155,0.401011,0.409893
156,0.402436,0.410221
157,0.400707,0.409085
158,0.402405,0.408647
159,0.402340,0.409963
160,0.403142,0.408944
161,0.405949,0.411718
162,0.404884,0.411783
163,0.405565,0.411572
164,0.405562,0.412530
165,0.409373,0.417384
166,0.407970,0.417240
167,0.408029,0.416516
168,0.407409,0.415834
169,0.408187,0.417021
170,0.404264,0.412591
171,0.403027,0.409911
172,0.401750,0.408900
173,0.402013,0.409161
174,0.401824,0.409067
175,0.401746,0.408707
176,0.400147,0.407766
177,0.399921,0.409984
178,0.403884,0.409341
179,0.402173,0.408288
180,0.400332,0.405085
181,0.395809,0.398258
182,0.397168,0.399052
183,0.398380,0.399399
184,0.395475,0.394894
185,0.394494,0.394581
186,0.393958,0.392360
187,0.392884,0.388517
188,0.391482,0.384556
189,0.391138,0.381797
190,0.389078,0.378346
191,0.388433,0.377980
192,0.390556,0.376557
193,0.394181,0.380810
194,0.396823,0.382670
195,0.399887,0.385962
196,0.405011,0.392438
197,0.408642,0.396969
