epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.475662,0.475662,1.000000,0.656956,0.656956,0.000000,0.000000,1.005634,0.656955
1,0.465161,0.465161,1.000000,0.658232,0.658232,0.000000,0.000000,1.001288,0.658198
2,0.460570,0.460570,1.000000,0.652674,0.652674,0.000000,0.000000,0.990021,0.652704
3,0.457268,0.457268,1.000000,0.652522,0.652522,0.000000,0.000000,0.984329,0.652588
4,0.455075,0.455075,1.000000,0.650710,0.650710,0.000000,0.000000,0.979788,0.650700
5,0.453603,0.453603,1.000000,0.650018,0.650018,0.000000,0.000000,0.983711,0.650052
6,0.452384,0.452384,1.000000,0.648498,0.648498,0.000000,0.000000,0.977111,0.648490
7,0.451323,0.451323,1.000000,0.647750,0.647750,0.000000,0.000000,0.974409,0.647858
8,0.450203,0.450203,1.000000,0.647582,0.647582,0.000000,0.000000,0.972952,0.647636
9,0.449616,0.449616,1.000000,0.650112,0.650112,0.000000,0.000000,0.971862,0.650111
10,0.448808,0.448808,1.000000,0.650775,0.650775,0.000000,0.000000,0.974358,0.650770
