loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.276418, 0.276670, 0.328419, 160.06 M Ops, 23.77 M Ops, 8.04 M Ops, 0.3156 M, 0.3928 %, 58.39 uJ
