epoch,train_loss,train_ce,train_mse,val_loss,val_ce,val_mse,val_tot_acc,val_acc,val_f1,val_pre
0,2.290822,2.190830,0.999924,2.296769,2.210058,0.867103,0.062162,0.071500,0.045237,0.036281
1,2.157716,2.057714,1.000020,2.063207,1.962328,1.008788,0.589189,0.679667,0.581695,0.585977
2,1.870284,1.770175,1.001092,1.615414,1.513410,1.020040,0.835135,0.849876,0.799664,0.857612
3,1.564142,1.463679,1.004635,1.278905,1.176274,1.026315,0.897297,0.907820,0.884615,0.902740
4,1.309996,1.208848,1.011478,1.012758,0.909424,1.033339,0.937838,0.941500,0.931005,0.933091
5,1.099126,0.996984,1.021422,0.790254,0.686029,1.042255,0.967568,0.965641,0.962815,0.962564
6,0.932525,0.830144,1.023809,0.616818,0.515198,1.016204,0.972973,0.969133,0.967452,0.968117
7,0.811414,0.711299,1.001145,0.485308,0.385568,0.997400,0.978378,0.978715,0.977726,0.977202
8,0.728613,0.630482,0.981304,0.400412,0.302025,0.983871,0.975676,0.974884,0.973929,0.973793
9,0.677994,0.580313,0.976811,0.352371,0.253980,0.983912,0.975676,0.974884,0.973929,0.973793
10,0.649399,0.551458,0.979417,0.321198,0.222861,0.983367,0.978378,0.978715,0.977901,0.977644
11,0.632218,0.534464,0.977537,0.300440,0.202856,0.975837,0.978378,0.978715,0.977901,0.977644
12,0.619401,0.522991,0.964098,0.295977,0.201784,0.941931,0.978378,0.978715,0.977901,0.977644
13,0.608794,0.516881,0.919131,0.322765,0.232078,0.906868,0.975676,0.977453,0.975733,0.974563
