loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.432445,0.409696,0.431383,131.62 M Ops,18.38 M Ops,4.40 M Ops,0.5627 M,0.3971 %,36.77 uJ,0.561818,0.525068,0.738258
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.432267,0.409513,0.431193,131.62 M Ops,18.97 M Ops,4.40 M Ops,0.5627 M,0.3931 %,37.30 uJ,0.559427,0.523963,0.738375
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.432516,0.410163,0.431442,131.62 M Ops,18.38 M Ops,4.40 M Ops,0.5627 M,0.3952 %,36.77 uJ,0.564292,0.525744,0.737960
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.428475,0.405012,0.427343,131.62 M Ops,18.70 M Ops,4.40 M Ops,0.5702 M,0.2467 %,37.06 uJ,0.550901,0.518062,0.741251
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.429865,0.407968,0.428755,131.62 M Ops,19.23 M Ops,4.40 M Ops,0.5648 M,0.3742 %,37.54 uJ,0.558275,0.521541,0.739362
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.429865,0.407968,0.428755,131.62 M Ops,19.23 M Ops,4.40 M Ops,0.5648 M,0.3742 %,37.54 uJ,0.558275,0.521541,0.739362
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.432374,0.413210,0.431230,131.62 M Ops,19.04 M Ops,4.40 M Ops,0.5648 M,0.3691 %,37.37 uJ,0.562903,0.522453,0.736013
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.430555,0.408869,0.429447,131.62 M Ops,19.34 M Ops,4.40 M Ops,0.5648 M,0.3739 %,37.63 uJ,0.557600,0.521604,0.738787
