epoch,train_loss,train_score,train_rec,train_distill,val_loss,val_score,val_rec,val_distill
0,0.260004,0.247409,0.025190,0.092680,0.045081,0.038325,0.013511,0.072962
1,0.151478,0.141600,0.019757,0.101739,0.037245,0.031060,0.012369,0.078323
2,0.142035,0.132549,0.018972,0.107028,0.035094,0.029154,0.011879,0.083603
3,0.140960,0.131772,0.018377,0.112434,0.034372,0.028526,0.011691,0.089886
4,0.141689,0.132556,0.018265,0.116334,0.033396,0.027738,0.011315,0.091659
5,0.142507,0.133529,0.017955,0.118142,0.032507,0.027062,0.010891,0.095280
6,0.138113,0.129236,0.017754,0.120171,0.035710,0.030040,0.011339,0.097250
7,0.138405,0.129576,0.017657,0.123387,0.033711,0.028112,0.011198,0.101081
8,0.136389,0.127727,0.017324,0.124555,0.033090,0.027672,0.010836,0.101345
