epoch,train_loss,train_ce,train_mse,train_distill,train_consol,val_loss,val_ce,val_mse,val_distill,val_tot_acc,val_acc,val_f1,val_pre
0,2.352099,2.177235,0.143931,0.173414,0.001094,2.274216,2.114823,0.152683,0.157866,"tensor(0.4973, device='cuda:1')","tensor([0.9032, 0.3429, 0.9432, 0.2273, 0.0000, 0.7917, 0.6250, 0.1400, 0.0000],
       device='cuda:1')","tensor(0.4203, device='cuda:1')","tensor(0.5572, device='cuda:1')"
1,2.258526,2.090808,0.156386,0.166150,0.000384,2.181802,2.026659,0.178889,0.153355,"tensor(0.7108, device='cuda:1')","tensor([0.9677, 0.7714, 0.9659, 0.6364, 0.6897, 1.0000, 0.9250, 0.2400, 0.0000],
       device='cuda:1')","tensor(0.6632, device='cuda:1')","tensor(0.7192, device='cuda:1')"
2,2.168611,2.007793,0.184450,0.158970,0.000355,2.085649,1.936532,0.216900,0.146947,"tensor(0.7865, device='cuda:1')","tensor([1.0000, 0.8857, 0.9886, 0.8409, 0.9310, 1.0000, 0.9750, 0.3000, 0.0000],
       device='cuda:1')","tensor(0.7274, device='cuda:1')","tensor(0.7486, device='cuda:1')"
3,2.075340,1.921998,0.232013,0.151019,0.000349,1.983478,1.841000,0.268299,0.139795,"tensor(0.8162, device='cuda:1')","tensor([1.0000, 0.9143, 1.0000, 0.9318, 0.9655, 1.0000, 0.9750, 0.3400, 0.0690],
       device='cuda:1')","tensor(0.7591, device='cuda:1')","tensor(0.8645, device='cuda:1')"
4,1.976070,1.829476,0.289850,0.143692,0.000342,1.872064,1.735742,0.323431,0.133088,"tensor(0.8459, device='cuda:1')","tensor([1.0000, 0.9429, 1.0000, 1.0000, 0.9655, 1.0000, 0.9750, 0.3200, 0.3448],
       device='cuda:1')","tensor(0.8101, device='cuda:1')","tensor(0.8772, device='cuda:1')"
5,1.873409,1.732922,0.346137,0.137022,0.000335,1.758524,1.627243,0.366724,0.127613,"tensor(0.8730, device='cuda:1')","tensor([1.0000, 0.9429, 1.0000, 1.0000, 1.0000, 1.0000, 0.9750, 0.3800, 0.5517],
       device='cuda:1')","tensor(0.8474, device='cuda:1')","tensor(0.8797, device='cuda:1')"
6,1.774295,1.638853,0.385727,0.131581,0.000328,1.656759,1.529497,0.389371,0.123368,"tensor(0.8973, device='cuda:1')","tensor([1.0000, 0.9429, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 0.4800, 0.6552],
       device='cuda:1')","tensor(0.8794, device='cuda:1')","tensor(0.8976, device='cuda:1')"
7,1.687466,1.556540,0.406694,0.126856,0.000322,1.568164,1.444451,0.402809,0.119685,"tensor(0.9162, device='cuda:1')","tensor([1.0000, 0.9429, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 0.6000, 0.6897],
       device='cuda:1')","tensor(0.9026, device='cuda:1')","tensor(0.9128, device='cuda:1')"
8,1.611000,1.483876,0.414074,0.122980,0.000324,1.489212,1.369040,0.409156,0.116080,"tensor(0.9324, device='cuda:1')","tensor([1.0000, 0.9429, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 0.6600, 0.7931],
       device='cuda:1')","tensor(0.9215, device='cuda:1')","tensor(0.9241, device='cuda:1')"
9,1.542858,1.418886,0.419242,0.119776,0.000319,1.418448,1.301315,0.412928,0.113004,"tensor(0.9514, device='cuda:1')","tensor([1.0000, 0.9714, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 0.7400, 0.8621],
       device='cuda:1')","tensor(0.9449, device='cuda:1')","tensor(0.9448, device='cuda:1')"
10,1.481146,1.359821,0.420448,0.117117,0.000320,1.352273,1.237612,0.413570,0.110525,"tensor(0.9568, device='cuda:1')","tensor([1.0000, 0.9714, 0.9886, 1.0000, 1.0000, 1.0000, 1.0000, 0.8000, 0.8621],
       device='cuda:1')","tensor(0.9518, device='cuda:1')","tensor(0.9499, device='cuda:1')"
11,1.424552,1.305342,0.415325,0.115053,0.000317,1.292840,1.180124,0.406838,0.108647,"tensor(0.9622, device='cuda:1')","tensor([1.0000, 0.9714, 0.9886, 1.0000, 1.0000, 1.0000, 1.0000, 0.8400, 0.8621],
       device='cuda:1')","tensor(0.9574, device='cuda:1')","tensor(0.9558, device='cuda:1')"
12,1.372160,1.254815,0.409889,0.113243,0.000315,1.236230,1.125409,0.401548,0.106805,"tensor(0.9622, device='cuda:1')","tensor([1.0000, 0.9714, 0.9886, 1.0000, 1.0000, 1.0000, 1.0000, 0.8400, 0.8621],
       device='cuda:1')","tensor(0.9574, device='cuda:1')","tensor(0.9558, device='cuda:1')"
13,1.322526,1.207044,0.404166,0.111437,0.000310,1.182301,1.073011,0.394625,0.105344,"tensor(0.9622, device='cuda:1')","tensor([1.0000, 0.9714, 0.9773, 1.0000, 1.0000, 1.0000, 1.0000, 0.8600, 0.8621],
       device='cuda:1')","tensor(0.9576, device='cuda:1')","tensor(0.9546, device='cuda:1')"
14,1.276420,1.162432,0.394556,0.110039,0.000306,1.132182,1.024230,0.383647,0.104116,"tensor(0.9622, device='cuda:1')","tensor([1.0000, 0.9714, 0.9773, 1.0000, 1.0000, 1.0000, 1.0000, 0.8600, 0.8621],
       device='cuda:1')","tensor(0.9576, device='cuda:1')","tensor(0.9546, device='cuda:1')"
15,1.233295,1.120844,0.388099,0.108568,0.000300,1.084931,0.978028,0.381911,0.103084,"tensor(0.9622, device='cuda:1')","tensor([1.0000, 0.9714, 0.9773, 1.0000, 1.0000, 1.0000, 1.0000, 0.8600, 0.8621],
       device='cuda:1')","tensor(0.9576, device='cuda:1')","tensor(0.9546, device='cuda:1')"
16,1.192534,1.081480,0.383648,0.107215,0.000294,1.041067,0.935373,0.371840,0.101975,"tensor(0.9676, device='cuda:1')","tensor([1.0000, 0.9429, 0.9773, 1.0000, 1.0000, 1.0000, 1.0000, 0.9200, 0.8621],
       device='cuda:1')","tensor(0.9634, device='cuda:1')","tensor(0.9617, device='cuda:1')"
17,1.154597,1.044809,0.374534,0.106040,0.000290,0.999641,0.894931,0.368341,0.101026,"tensor(0.9676, device='cuda:1')","tensor([1.0000, 0.9429, 0.9773, 1.0000, 1.0000, 1.0000, 1.0000, 0.9200, 0.8621],
       device='cuda:1')","tensor(0.9642, device='cuda:1')","tensor(0.9636, device='cuda:1')"
18,1.118797,1.010170,0.369852,0.104925,0.000283,0.958120,0.854588,0.355309,0.099979,"tensor(0.9676, device='cuda:1')","tensor([1.0000, 0.9429, 0.9773, 1.0000, 1.0000, 1.0000, 1.0000, 0.9200, 0.8621],
       device='cuda:1')","tensor(0.9642, device='cuda:1')","tensor(0.9636, device='cuda:1')"
19,1.084980,0.977677,0.360054,0.103700,0.000280,0.923049,0.820599,0.353662,0.098913,"tensor(0.9676, device='cuda:1')","tensor([1.0000, 0.9429, 0.9773, 0.9773, 1.0000, 1.0000, 1.0000, 0.9400, 0.8621],
       device='cuda:1')","tensor(0.9642, device='cuda:1')","tensor(0.9635, device='cuda:1')"
20,1.053495,0.947064,0.355008,0.102878,0.000275,0.886032,0.784906,0.343256,0.097694,"tensor(0.9676, device='cuda:1')","tensor([1.0000, 0.9429, 0.9773, 0.9773, 1.0000, 1.0000, 1.0000, 0.9400, 0.8621],
       device='cuda:1')","tensor(0.9642, device='cuda:1')","tensor(0.9635, device='cuda:1')"
21,1.023625,0.918390,0.344172,0.101791,0.000269,0.852468,0.752198,0.336792,0.096903,"tensor(0.9676, device='cuda:1')","tensor([1.0000, 0.9429, 0.9773, 0.9773, 1.0000, 1.0000, 1.0000, 0.9400, 0.8621],
       device='cuda:1')","tensor(0.9642, device='cuda:1')","tensor(0.9635, device='cuda:1')"
22,0.996320,0.892123,0.338325,0.100811,0.000263,0.821868,0.722687,0.331268,0.095868,"tensor(0.9757, device='cuda:1')","tensor([1.0000, 0.9429, 0.9773, 0.9773, 1.0000, 1.0000, 1.0000, 0.9800, 0.8966],
       device='cuda:1')","tensor(0.9739, device='cuda:1')","tensor(0.9738, device='cuda:1')"
23,0.970092,0.867111,0.329227,0.099686,0.000259,0.791644,0.693587,0.319701,0.094860,"tensor(0.9757, device='cuda:1')","tensor([1.0000, 0.9429, 0.9773, 0.9773, 1.0000, 1.0000, 1.0000, 0.9800, 0.8966],
       device='cuda:1')","tensor(0.9739, device='cuda:1')","tensor(0.9738, device='cuda:1')"
24,0.945916,0.844018,0.322315,0.098672,0.000254,0.762073,0.665372,0.315463,0.093547,"tensor(0.9757, device='cuda:1')","tensor([1.0000, 0.9429, 0.9773, 0.9773, 1.0000, 1.0000, 1.0000, 0.9800, 0.8966],
       device='cuda:1')","tensor(0.9739, device='cuda:1')","tensor(0.9738, device='cuda:1')"
25,0.923285,0.822428,0.315031,0.097704,0.000253,0.738003,0.641813,0.311194,0.093077,"tensor(0.9757, device='cuda:1')","tensor([1.0000, 0.9429, 0.9773, 0.9773, 1.0000, 1.0000, 1.0000, 0.9800, 0.8966],
       device='cuda:1')","tensor(0.9739, device='cuda:1')","tensor(0.9738, device='cuda:1')"
26,0.902106,0.802357,0.306680,0.096679,0.000248,0.714021,0.618729,0.303668,0.092255,"tensor(0.9757, device='cuda:1')","tensor([1.0000, 0.9429, 0.9773, 0.9773, 1.0000, 1.0000, 1.0000, 0.9800, 0.8966],
       device='cuda:1')","tensor(0.9739, device='cuda:1')","tensor(0.9738, device='cuda:1')"
27,0.882768,0.783734,0.299958,0.096032,0.000245,0.691237,0.596566,0.297265,0.091698,"tensor(0.9757, device='cuda:1')","tensor([1.0000, 0.9429, 0.9773, 0.9773, 1.0000, 1.0000, 1.0000, 0.9800, 0.8966],
       device='cuda:1')","tensor(0.9739, device='cuda:1')","tensor(0.9738, device='cuda:1')"
