epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.383521,0.383521,1.000000,0.572194,0.572194,0.000000,0.000000,0.572533,0.512995
1,0.332830,0.332830,1.000000,0.543555,0.543555,0.000000,0.000000,0.543922,0.499290
2,0.318651,0.318651,1.000000,0.532189,0.532189,0.000000,0.000000,0.531681,0.492372
3,0.310418,0.310418,1.000000,0.526358,0.526358,0.000000,0.000000,0.526202,0.489363
4,0.304756,0.304756,1.000000,0.521092,0.521092,0.000000,0.000000,0.521136,0.486835
5,0.300498,0.300498,1.000000,0.517329,0.517329,0.000000,0.000000,0.517174,0.484681
6,0.297043,0.297043,1.000000,0.516440,0.516440,0.000000,0.000000,0.516294,0.484136
7,0.294095,0.294095,1.000000,0.516219,0.516219,0.000000,0.000000,0.516220,0.484370
8,0.291570,0.291570,1.000000,0.513177,0.513177,0.000000,0.000000,0.513285,0.482477
9,0.289373,0.289373,1.000000,0.512308,0.512308,0.000000,0.000000,0.512321,0.482345
10,0.287395,0.287395,1.000000,0.511534,0.511534,0.000000,0.000000,0.511591,0.481118
11,0.285714,0.285714,1.000000,0.511901,0.511901,0.000000,0.000000,0.512166,0.481858
12,0.284139,0.284139,1.000000,0.511852,0.511852,0.000000,0.000000,0.511797,0.481829
