step,mae,mse
0,0.177326,0.077767
1,0.197663,0.094582
2,0.213483,0.109122
3,0.223373,0.119177
4,0.231429,0.127412
5,0.238826,0.134873
6,0.241750,0.140249
7,0.245354,0.144603
8,0.250719,0.151909
9,0.255473,0.157879
10,0.257541,0.160238
11,0.260251,0.166681
12,0.264072,0.173666
13,0.264239,0.174570
14,0.266693,0.180421
15,0.268776,0.183588
16,0.271045,0.187995
17,0.274540,0.194083
18,0.274144,0.194859
19,0.276566,0.198504
20,0.279513,0.205173
21,0.281110,0.209409
22,0.280833,0.207387
23,0.286485,0.216887
24,0.292263,0.221742
25,0.294995,0.226341
26,0.301561,0.233151
27,0.303525,0.234917
28,0.309304,0.242141
29,0.308988,0.241526
30,0.313354,0.246926
31,0.314626,0.249746
32,0.315720,0.251997
33,0.316438,0.253364
34,0.318054,0.253385
35,0.317293,0.253666
36,0.321333,0.259343
37,0.321086,0.259924
38,0.322713,0.262358
39,0.323587,0.265559
40,0.326624,0.271401
41,0.328658,0.275437
42,0.329108,0.275667
43,0.327973,0.273818
44,0.330993,0.277927
45,0.330172,0.278163
46,0.331866,0.281374
47,0.331424,0.280644
48,0.338325,0.291520
49,0.338098,0.289309
50,0.343187,0.295967
51,0.346098,0.301361
52,0.346830,0.303664
53,0.346983,0.303415
54,0.349467,0.306132
55,0.352789,0.310359
56,0.356412,0.314520
57,0.355638,0.315372
58,0.356155,0.317003
59,0.357234,0.322025
60,0.359942,0.325034
61,0.357677,0.321684
62,0.361878,0.324377
63,0.361449,0.326415
64,0.360601,0.328227
65,0.361365,0.326507
66,0.362941,0.329145
67,0.362144,0.331237
68,0.363750,0.330314
69,0.363208,0.330408
70,0.364203,0.331697
71,0.364628,0.335330
72,0.368544,0.338649
73,0.371367,0.338855
74,0.373250,0.342322
75,0.374670,0.347045
76,0.375695,0.350380
77,0.375361,0.347942
78,0.373269,0.343675
79,0.376403,0.349379
80,0.376409,0.348984
81,0.375373,0.347522
82,0.376420,0.348397
83,0.375996,0.351294
84,0.374921,0.348737
85,0.377676,0.348687
86,0.377927,0.351059
87,0.376102,0.350674
88,0.379698,0.353141
89,0.378400,0.350887
90,0.378160,0.349935
91,0.378279,0.352935
92,0.379696,0.354291
93,0.378755,0.351945
94,0.378356,0.352838
95,0.378817,0.355038
96,0.378762,0.355422
97,0.380235,0.352960
98,0.382378,0.355321
99,0.381548,0.357079
100,0.382846,0.358677
101,0.382967,0.359648
102,0.384125,0.358300
103,0.382899,0.360653
104,0.388685,0.364358
105,0.387079,0.362713
106,0.387474,0.363393
107,0.385824,0.364712
108,0.386828,0.365395
109,0.390739,0.367911
110,0.389805,0.369886
111,0.387475,0.370425
112,0.390176,0.372675
113,0.389832,0.372305
114,0.389680,0.369580
115,0.388987,0.372158
116,0.390242,0.374834
117,0.389900,0.372005
118,0.391826,0.373965
119,0.393430,0.378277
120,0.395514,0.380546
121,0.396530,0.381439
122,0.397851,0.384333
123,0.399092,0.387533
124,0.401192,0.389009
125,0.402138,0.389463
126,0.401423,0.387686
127,0.403769,0.394337
128,0.404840,0.393943
129,0.405188,0.393605
130,0.404448,0.391857
131,0.404207,0.394823
132,0.406596,0.398503
133,0.407276,0.397321
134,0.407647,0.396923
135,0.408429,0.400470
136,0.410636,0.402679
137,0.411404,0.403829
138,0.411296,0.402966
139,0.412242,0.404409
140,0.414817,0.408193
141,0.416029,0.408138
142,0.414362,0.405348
143,0.415877,0.411050
144,0.417618,0.415303
145,0.418770,0.414084
146,0.420469,0.416083
147,0.422077,0.418223
148,0.423297,0.421981
149,0.421778,0.420226
150,0.421919,0.417544
151,0.424098,0.420455
152,0.426034,0.424902
153,0.425613,0.424627
154,0.423959,0.423825
155,0.425619,0.423594
156,0.426890,0.426884
157,0.427921,0.426410
158,0.427789,0.425743
159,0.428098,0.428524
160,0.428762,0.432817
161,0.429263,0.431425
162,0.430224,0.429029
163,0.430027,0.431775
164,0.430422,0.433416
165,0.432309,0.434214
166,0.430351,0.433044
167,0.432618,0.436263
168,0.431829,0.434415
169,0.435204,0.439490
170,0.435161,0.442560
171,0.435444,0.443785
172,0.437311,0.444586
173,0.438071,0.442220
174,0.436038,0.440466
175,0.439570,0.444159
176,0.439460,0.444689
177,0.441640,0.444737
178,0.439134,0.442623
179,0.443627,0.447110
180,0.442924,0.449968
181,0.442351,0.448094
182,0.442999,0.448104
183,0.444103,0.449639
184,0.446826,0.453905
185,0.446739,0.451908
186,0.447314,0.452218
187,0.446981,0.451389
188,0.448542,0.453010
189,0.449149,0.453418
190,0.448475,0.453278
191,0.448689,0.453533
192,0.450223,0.455488
193,0.449754,0.451284
194,0.448624,0.451299
195,0.451210,0.456361
196,0.452083,0.459509
197,0.451965,0.460355
198,0.452239,0.456698
199,0.453658,0.458197
200,0.453503,0.460718
201,0.452343,0.455945
202,0.453414,0.456827
203,0.453640,0.458291
204,0.453563,0.461508
205,0.454329,0.461408
206,0.455921,0.460966
207,0.455188,0.462806
208,0.456223,0.462551
209,0.456756,0.467363
210,0.458821,0.467380
211,0.457011,0.466627
212,0.457019,0.466689
213,0.459188,0.467549
214,0.457572,0.467533
215,0.457824,0.466430
216,0.458672,0.470362
217,0.460586,0.470618
218,0.461194,0.473891
219,0.462888,0.475455
220,0.463986,0.479971
221,0.465280,0.479821
222,0.463984,0.473592
223,0.465814,0.477205
224,0.466581,0.478519
225,0.466707,0.476956
226,0.464544,0.474989
227,0.465835,0.478767
228,0.468111,0.480146
229,0.466481,0.478667
230,0.468297,0.481798
231,0.470171,0.483044
232,0.469994,0.486478
233,0.470128,0.482566
234,0.469027,0.482080
235,0.469428,0.481572
236,0.471224,0.485178
237,0.472034,0.485279
238,0.471306,0.487186
239,0.472462,0.484104
240,0.472267,0.488228
241,0.472081,0.484363
242,0.471656,0.484054
243,0.473192,0.490075
244,0.473831,0.490005
245,0.472888,0.488616
246,0.473084,0.488734
247,0.474401,0.488794
248,0.474377,0.490793
249,0.477275,0.493767
250,0.473002,0.487229
251,0.476196,0.492188
252,0.475805,0.489810
253,0.478020,0.491661
254,0.475856,0.491561
255,0.478484,0.492854
256,0.478266,0.496541
257,0.477218,0.492487
258,0.478165,0.491658
259,0.479740,0.493262
260,0.478199,0.489922
261,0.478181,0.492562
262,0.478334,0.489153
263,0.479591,0.489916
264,0.481759,0.492337
265,0.479715,0.489568
266,0.479022,0.485881
267,0.479850,0.488996
268,0.482455,0.493092
269,0.482550,0.492188
270,0.482094,0.491226
271,0.484641,0.491522
272,0.483693,0.491072
273,0.484263,0.492399
274,0.483076,0.488796
275,0.485756,0.497910
276,0.484596,0.494101
277,0.484862,0.492718
278,0.485290,0.493758
279,0.485995,0.495228
280,0.486093,0.498256
281,0.485942,0.495530
282,0.486130,0.494921
283,0.488359,0.497480
284,0.486723,0.497410
285,0.486906,0.494851
286,0.485272,0.495120
287,0.486348,0.495684
288,0.486859,0.499403
289,0.486441,0.494603
290,0.486590,0.494881
291,0.487812,0.499200
292,0.487862,0.499928
293,0.490037,0.499323
294,0.487633,0.496301
295,0.487585,0.496954
296,0.488139,0.497617
297,0.489798,0.499736
298,0.487983,0.498040
299,0.488661,0.499456
300,0.487943,0.497710
301,0.489638,0.498473
302,0.489909,0.499403
303,0.489573,0.502092
304,0.489332,0.501696
305,0.490177,0.502799
306,0.489964,0.501790
307,0.491329,0.504220
308,0.490297,0.503264
309,0.492709,0.507018
310,0.491300,0.504269
311,0.492857,0.508327
312,0.490480,0.503904
313,0.490314,0.502922
314,0.491039,0.504120
315,0.493006,0.510593
316,0.492308,0.509978
317,0.491516,0.505469
