epoch,train_loss,train_mse,train_mae,val_loss,val_mse,val_mae
0,0.524269,0.524269,0.520248,0.805573,0.805573,0.624300
1,0.381030,0.381030,0.438901,0.756929,0.756929,0.601571
2,0.356146,0.356146,0.423184,0.741075,0.741075,0.596916
3,0.343351,0.343351,0.416419,0.764284,0.764284,0.596273
4,0.335681,0.335681,0.411422,0.780080,0.780080,0.602647
5,0.330087,0.330087,0.407900,0.791182,0.791182,0.603687
6,0.324521,0.324521,0.404219,0.791972,0.791972,0.603374
7,0.322849,0.322849,0.403561,0.798167,0.798167,0.605391
8,0.320794,0.320794,0.402136,0.807719,0.807719,0.608036
