step,mae,mse
0,0.245589,0.132455
1,0.289579,0.188840
2,0.320961,0.235911
3,0.344557,0.274425
4,0.361435,0.302035
5,0.369737,0.317390
6,0.377463,0.330969
7,0.378078,0.331946
8,0.377222,0.330486
9,0.377207,0.328460
10,0.381333,0.332536
11,0.386359,0.342566
12,0.380489,0.333253
13,0.379575,0.331338
14,0.381302,0.334727
15,0.380201,0.339300
16,0.380859,0.339069
17,0.389884,0.346582
18,0.383706,0.340038
19,0.379988,0.336186
20,0.375685,0.328593
21,0.372420,0.321775
22,0.372272,0.324599
23,0.370704,0.322060
24,0.381139,0.334459
25,0.387720,0.348079
26,0.390723,0.357563
27,0.394578,0.364718
28,0.395712,0.362913
29,0.400974,0.373530
30,0.399437,0.367744
31,0.398518,0.368671
32,0.400657,0.372504
33,0.396130,0.363850
34,0.396407,0.365725
35,0.404019,0.377342
36,0.399191,0.370440
37,0.399337,0.370795
38,0.399079,0.367019
39,0.397906,0.370611
40,0.396650,0.366551
41,0.396235,0.363665
42,0.397634,0.362867
43,0.396692,0.363119
44,0.395026,0.361010
45,0.396737,0.361467
46,0.393280,0.358266
47,0.389996,0.354461
48,0.398839,0.366066
49,0.406302,0.377652
50,0.405342,0.380039
51,0.406684,0.381745
52,0.408519,0.385162
53,0.410874,0.388054
54,0.414016,0.390979
55,0.410457,0.388939
56,0.412187,0.389686
57,0.410310,0.389344
58,0.408766,0.386681
59,0.413796,0.394252
60,0.412053,0.389596
61,0.413567,0.396351
62,0.411220,0.392508
63,0.410599,0.392323
64,0.413025,0.395730
65,0.413528,0.399314
66,0.414228,0.400893
67,0.415670,0.399177
68,0.415188,0.397362
69,0.412285,0.389951
70,0.409586,0.386638
71,0.411562,0.391668
72,0.412957,0.394810
73,0.420750,0.405888
74,0.418659,0.404989
75,0.422414,0.410841
76,0.421519,0.411988
77,0.424896,0.413173
78,0.425213,0.413646
79,0.421844,0.414105
80,0.423993,0.421214
81,0.421488,0.415463
82,0.422080,0.413528
83,0.426796,0.422789
84,0.425315,0.419773
85,0.428396,0.427171
86,0.426729,0.423095
87,0.425023,0.426396
88,0.424595,0.420038
89,0.428505,0.429700
90,0.428739,0.424957
91,0.425883,0.419444
92,0.426549,0.424094
93,0.421980,0.411027
94,0.423644,0.417084
95,0.423269,0.416803
