step,mae,mse
0,0.180295,0.078736
1,0.201079,0.097950
2,0.218151,0.113594
3,0.227167,0.123796
4,0.236672,0.134455
5,0.244267,0.144572
6,0.248003,0.151157
7,0.252705,0.156977
8,0.259045,0.164978
9,0.262007,0.170287
10,0.266097,0.178129
11,0.268132,0.183004
12,0.272727,0.189687
13,0.275742,0.195862
14,0.279308,0.201050
15,0.280758,0.204969
16,0.284370,0.209654
17,0.285199,0.212121
18,0.289542,0.219121
19,0.291180,0.221661
20,0.291303,0.222432
21,0.292153,0.225069
22,0.298293,0.233732
23,0.298955,0.234922
24,0.305339,0.242210
25,0.308705,0.247287
26,0.314858,0.254800
27,0.318792,0.258890
28,0.322307,0.264630
29,0.324600,0.269171
30,0.326315,0.271097
31,0.327099,0.273127
32,0.331247,0.279331
33,0.329399,0.279386
34,0.329865,0.280877
35,0.331076,0.283336
36,0.332835,0.285293
37,0.331933,0.284593
38,0.333437,0.286749
39,0.334590,0.287700
40,0.336693,0.289124
41,0.335423,0.289069
42,0.335964,0.289843
43,0.335841,0.290395
44,0.338399,0.293703
45,0.337766,0.292837
46,0.339639,0.295229
47,0.341876,0.298208
48,0.345364,0.302829
49,0.347917,0.306237
50,0.350617,0.309089
51,0.355293,0.315784
52,0.353782,0.313650
53,0.357973,0.318101
54,0.358039,0.318475
55,0.359098,0.321608
56,0.360694,0.324335
57,0.359274,0.324532
58,0.360187,0.325693
59,0.360112,0.327893
60,0.360795,0.329355
61,0.363441,0.331402
62,0.363735,0.330147
63,0.365616,0.333854
64,0.367921,0.336667
65,0.367021,0.334721
66,0.366560,0.334299
67,0.368777,0.338904
68,0.365987,0.334681
69,0.366185,0.334776
70,0.369099,0.338729
71,0.369437,0.339526
72,0.373891,0.344359
73,0.373689,0.345327
74,0.376437,0.347967
75,0.378165,0.350836
76,0.380110,0.352894
77,0.378893,0.351706
78,0.379361,0.353171
79,0.383134,0.357519
80,0.383348,0.358359
81,0.382859,0.358594
82,0.385099,0.359964
83,0.383987,0.360451
84,0.384907,0.362542
85,0.384285,0.362772
86,0.386386,0.364007
87,0.384080,0.362842
88,0.388159,0.367405
89,0.388123,0.367426
90,0.385955,0.365205
91,0.387913,0.368498
92,0.387832,0.368463
93,0.385481,0.366810
94,0.389215,0.369817
95,0.387716,0.368655
