epoch,train_loss,train_ce,train_rec,train_distill,train_consol,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.694606,0.515133,0.792344,0.171550,0.000003,1.176961,1.016781,0.784984,0.152330,1.017771,0.699252
1,0.572300,0.434229,0.892397,0.129147,0.000002,1.006683,0.885366,0.890920,0.112407,0.887529,0.642709
2,0.514309,0.404103,0.929571,0.100910,0.000002,0.941325,0.835183,0.903900,0.097102,0.836399,0.620041
3,0.488557,0.389068,0.930356,0.090185,0.000002,0.901422,0.801420,0.900780,0.090995,0.801178,0.604183
4,0.471586,0.377281,0.928446,0.085021,0.000002,0.874365,0.778241,0.896320,0.087161,0.777169,0.593096
5,0.459899,0.368602,0.924426,0.082053,0.000002,0.851791,0.758311,0.890379,0.084576,0.759820,0.585723
6,0.451848,0.362449,0.918548,0.080214,0.000002,0.839910,0.748544,0.882211,0.082544,0.748140,0.580696
7,0.445341,0.357294,0.911094,0.078936,0.000002,0.825205,0.735964,0.873414,0.080507,0.737448,0.576075
8,0.440235,0.353262,0.903431,0.077939,0.000002,0.816729,0.729562,0.865598,0.078510,0.729562,0.572558
9,0.436162,0.349814,0.896329,0.077384,0.000002,0.808488,0.721286,0.854802,0.078655,0.722938,0.569442
10,0.432334,0.346638,0.888662,0.076809,0.000002,0.806534,0.720821,0.848270,0.077230,0.721211,0.568695
11,0.429004,0.343525,0.882159,0.076658,0.000002,0.800924,0.715743,0.840825,0.076773,0.717469,0.567255
12,0.426263,0.340685,0.875997,0.076818,0.000002,0.801294,0.715962,0.835147,0.076981,0.716398,0.566801
13,0.423359,0.337574,0.871515,0.077070,0.000002,0.798829,0.713432,0.828902,0.077108,0.714423,0.565682
14,0.421542,0.335314,0.866195,0.077566,0.000002,0.799538,0.713740,0.821568,0.077582,0.712864,0.565400
15,0.420049,0.333275,0.862016,0.078154,0.000002,0.798511,0.712353,0.815498,0.078003,0.712746,0.565468
16,0.417661,0.330534,0.857243,0.078555,0.000002,0.802149,0.715576,0.809444,0.078479,0.714270,0.566416
17,0.416003,0.328359,0.853776,0.079107,0.000002,0.799237,0.712651,0.807545,0.078511,0.712999,0.565833
18,0.414387,0.326309,0.849878,0.079579,0.000002,0.798531,0.711434,0.800955,0.079088,0.710764,0.565467
19,0.413047,0.324821,0.847887,0.079747,0.000001,0.799040,0.711963,0.800389,0.079073,0.711640,0.565859
20,0.412871,0.324521,0.847034,0.079880,0.000002,0.800283,0.713129,0.799737,0.079156,0.711802,0.565882
21,0.412522,0.324151,0.846965,0.079902,0.000001,0.797959,0.710986,0.799609,0.078977,0.711286,0.565649
22,0.412484,0.323991,0.846743,0.080025,0.000002,0.799445,0.712048,0.798191,0.079415,0.711318,0.565697
23,0.412466,0.323972,0.846485,0.080029,0.000002,0.797844,0.710503,0.798478,0.079357,0.711797,0.565756
24,0.412506,0.323928,0.845850,0.080119,0.000002,0.798855,0.711551,0.798000,0.079324,0.711159,0.565747
25,0.412224,0.323532,0.845465,0.080238,0.000002,0.799658,0.712282,0.797559,0.079401,0.711557,0.565807
26,0.412258,0.323508,0.845052,0.080299,0.000002,0.798392,0.710719,0.796065,0.079713,0.710760,0.565404
27,0.412123,0.323325,0.844971,0.080349,0.000002,0.799546,0.712277,0.797338,0.079296,0.710720,0.565205
28,0.411950,0.323162,0.844786,0.080340,0.000002,0.799068,0.711645,0.798057,0.079442,0.711330,0.565514
29,0.411584,0.322821,0.844928,0.080314,0.000002,0.800413,0.713072,0.797051,0.079370,0.712080,0.565906
30,0.411916,0.323126,0.844506,0.080344,0.000002,0.798070,0.710600,0.797078,0.079499,0.711292,0.565552
