step,mae,mse
0,0.151693,0.056556
1,0.179016,0.077418
2,0.199744,0.096587
3,0.215394,0.113549
4,0.229836,0.130796
5,0.244326,0.147276
6,0.255620,0.162323
7,0.264068,0.174848
8,0.276050,0.190907
9,0.285871,0.205506
10,0.295677,0.219461
11,0.304772,0.231664
12,0.310231,0.241220
13,0.316050,0.253069
14,0.323089,0.264650
15,0.329504,0.275131
16,0.333251,0.284531
17,0.338228,0.292575
18,0.338003,0.297331
19,0.342868,0.304892
20,0.345744,0.310403
21,0.349430,0.315680
22,0.353335,0.321851
23,0.356053,0.325917
24,0.355869,0.328243
25,0.357451,0.334249
26,0.358894,0.334375
27,0.359535,0.335834
28,0.361385,0.342221
29,0.361202,0.341258
30,0.360071,0.342156
31,0.361238,0.345433
32,0.362743,0.347516
33,0.363227,0.349336
34,0.363715,0.348347
35,0.363357,0.350321
36,0.363793,0.350928
37,0.363727,0.350411
38,0.364439,0.352229
39,0.365802,0.352260
40,0.364230,0.350669
41,0.365560,0.352242
42,0.366621,0.353623
43,0.365525,0.352957
44,0.365703,0.351918
45,0.365906,0.354009
46,0.365054,0.353629
47,0.366094,0.354379
48,0.366436,0.350304
49,0.366315,0.352104
50,0.367433,0.353966
51,0.366709,0.352217
52,0.367547,0.352473
53,0.367297,0.354243
54,0.369493,0.354987
55,0.367715,0.352656
56,0.370104,0.353659
57,0.372383,0.357354
58,0.369960,0.355914
59,0.370855,0.357404
60,0.370129,0.356040
61,0.370435,0.355709
62,0.369943,0.357163
63,0.368617,0.357997
64,0.368562,0.354459
65,0.370055,0.356479
66,0.368663,0.354154
67,0.368856,0.355427
68,0.369749,0.356090
69,0.370053,0.354344
70,0.369822,0.354876
71,0.369961,0.354371
72,0.370975,0.357151
73,0.367704,0.357465
74,0.369302,0.357856
75,0.367772,0.356733
76,0.368787,0.357350
77,0.368094,0.359015
78,0.367716,0.355804
79,0.367747,0.357201
80,0.368084,0.358931
81,0.368780,0.360451
82,0.366206,0.354084
83,0.368244,0.358053
84,0.368311,0.361818
85,0.367092,0.356818
86,0.365751,0.354138
87,0.365638,0.354689
88,0.365001,0.355372
89,0.365433,0.353700
90,0.362635,0.349219
91,0.361736,0.348661
92,0.362631,0.350019
93,0.362267,0.351198
94,0.360609,0.348364
95,0.360537,0.347355
96,0.363205,0.350993
97,0.367792,0.357354
98,0.372464,0.364899
99,0.377822,0.370290
100,0.378925,0.371343
101,0.381021,0.374475
102,0.382488,0.377107
103,0.383976,0.380302
104,0.387457,0.387588
105,0.390123,0.391200
106,0.391495,0.392604
107,0.394422,0.400521
108,0.396641,0.406737
109,0.398057,0.408365
110,0.396897,0.409152
111,0.399750,0.413921
112,0.397896,0.416243
113,0.399397,0.418933
114,0.399490,0.421012
115,0.400525,0.423330
116,0.401431,0.426654
117,0.402480,0.431033
118,0.401786,0.429462
119,0.403380,0.433021
120,0.403076,0.434842
121,0.402239,0.430770
122,0.401199,0.431585
123,0.402573,0.435186
124,0.401237,0.436094
125,0.402994,0.435654
126,0.402260,0.433366
127,0.402307,0.435810
128,0.402625,0.433307
129,0.403639,0.435599
130,0.402586,0.433433
131,0.404177,0.434592
132,0.403881,0.432279
133,0.403146,0.433477
134,0.401769,0.429624
135,0.405389,0.434994
136,0.403820,0.432731
137,0.402485,0.429004
138,0.403145,0.431484
139,0.401554,0.431930
140,0.401920,0.430431
141,0.399874,0.428353
142,0.401647,0.430294
143,0.402458,0.431349
144,0.400950,0.429154
145,0.399585,0.425242
146,0.399941,0.425300
147,0.399929,0.426306
148,0.400327,0.427296
149,0.399705,0.425513
150,0.399725,0.423766
151,0.399144,0.424284
152,0.400425,0.425198
153,0.399311,0.424243
154,0.400327,0.423548
155,0.399403,0.424342
156,0.398695,0.421984
157,0.399599,0.424599
158,0.398657,0.422200
159,0.399647,0.422080
160,0.398264,0.422707
161,0.399181,0.422722
162,0.401786,0.424902
163,0.401420,0.425538
164,0.400371,0.426248
165,0.400395,0.427709
166,0.400566,0.426482
167,0.401457,0.426880
168,0.401488,0.428342
169,0.399984,0.425692
170,0.399848,0.424915
171,0.401277,0.429157
172,0.402863,0.428825
173,0.400848,0.429012
174,0.401433,0.431023
175,0.401653,0.428581
176,0.400760,0.428621
177,0.401123,0.429983
178,0.399840,0.423055
179,0.401255,0.428919
180,0.400566,0.424451
181,0.400020,0.425050
182,0.399231,0.420274
183,0.397462,0.417880
184,0.395805,0.414488
185,0.395367,0.411859
186,0.393826,0.407492
187,0.393942,0.411400
188,0.395342,0.414376
189,0.393512,0.409529
190,0.391597,0.403582
191,0.390916,0.403599
