epoch,train_loss,train_ce,train_mse,val_loss,val_ce,val_mse,val_tot_acc,val_acc,val_f1,val_pre
0,2.297939,2.197801,1.001388,2.278566,2.191668,0.868977,0.232432,0.196181,0.164619,0.187976
1,2.214610,2.116825,0.977848,2.122992,2.016021,1.069713,0.791892,0.795400,0.744391,0.750367
2,2.000232,1.914405,0.858271,1.772163,1.689981,0.821814,0.824324,0.833332,0.769895,0.843422
3,1.660346,1.593645,0.667009,1.321755,1.265797,0.559573,0.851351,0.867177,0.818954,0.870345
4,1.290457,1.232267,0.581901,0.903552,0.855458,0.480938,0.897297,0.909227,0.886154,0.901053
5,1.003919,0.948860,0.550594,0.617736,0.569236,0.485000,0.954054,0.961277,0.953140,0.949767
6,0.832431,0.777988,0.544428,0.443577,0.391701,0.518754,0.975676,0.978102,0.975131,0.972512
7,0.730257,0.675921,0.543363,0.348257,0.294984,0.532731,0.978378,0.979769,0.978336,0.977339
8,0.662027,0.609371,0.526564,0.313137,0.260242,0.528944,0.983784,0.984206,0.982728,0.981461
9,0.623842,0.572446,0.513964,0.293733,0.241930,0.518033,0.981081,0.982943,0.981029,0.979408
10,0.600844,0.552587,0.482574,0.288364,0.239698,0.486668,0.978378,0.979769,0.978336,0.977339
11,0.583078,0.537647,0.454303,0.257786,0.210618,0.471687,0.989189,0.988643,0.987151,0.985906
12,0.570560,0.527714,0.428463,0.258465,0.212463,0.460024,0.983784,0.986118,0.982956,0.980108
13,0.561853,0.520099,0.417532,0.255802,0.210865,0.449362,0.981081,0.981031,0.980015,0.979315
14,0.553493,0.513768,0.397252,0.258343,0.213206,0.451363,0.986486,0.987381,0.984698,0.982330
15,0.547693,0.509440,0.382527,0.246616,0.201208,0.454077,0.989189,0.988643,0.987151,0.985906
16,0.543666,0.506456,0.372097,0.234621,0.189982,0.446380,0.986486,0.987381,0.985416,0.983684
17,0.541408,0.504890,0.365183,0.236007,0.191624,0.443832,0.983784,0.986118,0.983696,0.981549
18,0.539223,0.503442,0.357817,0.253468,0.209320,0.441484,0.981081,0.984855,0.981228,0.977973
19,0.536758,0.501640,0.351183,0.229855,0.186442,0.434135,0.983784,0.986118,0.983696,0.981549
20,0.533859,0.499669,0.341900,0.241881,0.198669,0.432119,0.981081,0.984855,0.981989,0.979496
21,0.531994,0.498434,0.335595,0.235704,0.192247,0.434565,0.983784,0.986118,0.983696,0.981549
22,0.530459,0.497287,0.331719,0.241211,0.198185,0.430265,0.983784,0.986118,0.983696,0.981549
23,0.529240,0.496648,0.325915,0.239759,0.196821,0.429378,0.981081,0.984855,0.981989,0.979496
24,0.528359,0.496239,0.321196,0.240747,0.197698,0.430492,0.981081,0.984855,0.981989,0.979496
25,0.527500,0.495805,0.316949,0.240576,0.197366,0.432105,0.981081,0.984855,0.981989,0.979496
26,0.526771,0.495574,0.311975,0.241035,0.198100,0.429351,0.981081,0.984855,0.981989,0.979496
27,0.526753,0.495456,0.312968,0.240559,0.197626,0.429328,0.981081,0.984855,0.981989,0.979496
28,0.526369,0.495421,0.309474,0.240143,0.197292,0.428507,0.981081,0.984855,0.981989,0.979496
29,0.526350,0.495387,0.309630,0.240005,0.197106,0.428982,0.981081,0.984855,0.981989,0.979496
