loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.177888, 0.177779, 0.278739, 3413.41 M Ops, 1097.68 M Ops, 318.48 M Ops, 0.3292 M, 0.4430 %, 2452.93 uJ
