epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.386029,0.386029,1.000000,0.425539,0.425539,0.000000,0.000000,0.402411,0.411461
1,0.361519,0.361519,1.000000,0.414644,0.414644,0.000000,0.000000,0.391749,0.401348
2,0.353959,0.353959,1.000000,0.415026,0.415026,0.000000,0.000000,0.392206,0.403102
3,0.349346,0.349346,1.000000,0.418216,0.418216,0.000000,0.000000,0.398068,0.407274
4,0.346211,0.346211,1.000000,0.410990,0.410990,0.000000,0.000000,0.384033,0.400141
5,0.344167,0.344167,1.000000,0.409199,0.409199,0.000000,0.000000,0.385052,0.398953
6,0.342054,0.342054,1.000000,0.409269,0.409269,0.000000,0.000000,0.384829,0.399321
7,0.341404,0.341404,1.000000,0.408590,0.408590,0.000000,0.000000,0.382693,0.398301
8,0.340241,0.340241,1.000000,0.406567,0.406567,0.000000,0.000000,0.381337,0.395093
9,0.339149,0.339149,1.000000,0.409075,0.409075,0.000000,0.000000,0.382667,0.398155
10,0.338645,0.338645,1.000000,0.412725,0.412725,0.000000,0.000000,0.384704,0.401063
11,0.337272,0.337272,1.000000,0.419933,0.419933,0.000000,0.000000,0.401641,0.408713
