loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1, acc2, acc3, acc4, acc5, acc6, acc7, acc8
0.200658, 0.981081, 0.984855, 0.981989, 0.979496, 0.984855, 813.32 M Ops, 86.18 M Ops, 38.49 M Ops, 2.6844 M, 0.5287 %, 254.61 uJ, 1.000000, 1.000000, 0.965909, 0.977273, 1.000000, 1.000000, 0.975000, 0.980000, 0.965517
loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1, acc2, acc3, acc4, acc5, acc6, acc7, acc8
0.192922, 0.981081, 0.984855, 0.981989, 0.979496, 0.984855, 813.32 M Ops, 85.72 M Ops, 32.72 M Ops, 2.6844 M, 0.4922 %, 227.67 uJ, 1.000000, 1.000000, 0.965909, 0.977273, 1.000000, 1.000000, 0.975000, 0.980000, 0.965517
