epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.487533,0.487533,1.000000,0.479552,0.479552,0.000000,0.000000,0.750395,0.480124
1,0.465109,0.465109,1.000000,0.471875,0.471875,0.000000,0.000000,0.735807,0.471696
2,0.459512,0.459512,1.000000,0.469243,0.469243,0.000000,0.000000,0.735060,0.469781
3,0.456684,0.456684,1.000000,0.468931,0.468931,0.000000,0.000000,0.736150,0.469134
4,0.454655,0.454655,1.000000,0.466943,0.466943,0.000000,0.000000,0.735908,0.467048
5,0.453099,0.453099,1.000000,0.469700,0.469700,0.000000,0.000000,0.747001,0.470366
6,0.451964,0.451964,1.000000,0.469097,0.469097,0.000000,0.000000,0.744386,0.469134
7,0.450991,0.450991,1.000000,0.466386,0.466386,0.000000,0.000000,0.735204,0.466644
8,0.450067,0.450067,1.000000,0.466766,0.466766,0.000000,0.000000,0.736003,0.467423
9,0.449378,0.449378,1.000000,0.467256,0.467256,0.000000,0.000000,0.732462,0.466869
10,0.448625,0.448625,1.000000,0.466811,0.466811,0.000000,0.000000,0.737710,0.466883
