epoch,train_loss,train_ce,train_mse,train_distill,val_loss,val_ce,val_mse,val_distill,val_tot_acc,val_acc,val_f1,val_pre
0,0.780072,0.711691,0.166527,0.066716,0.770342,0.712981,0.541269,0.051949,"tensor(0.2927, device='cuda:2')","tensor([0.0203, 1.0000], device='cuda:2')","tensor(0.2399, device='cuda:2')","tensor(0.6411, device='cuda:2')"
1,0.776198,0.708205,0.164099,0.066351,0.764566,0.707438,0.638077,0.050747,"tensor(0.2927, device='cuda:2')","tensor([0.0203, 1.0000], device='cuda:2')","tensor(0.2399, device='cuda:2')","tensor(0.6411, device='cuda:2')"
2,0.768302,0.701120,0.161923,0.065563,0.755337,0.698508,0.681233,0.050017,"tensor(0.3268, device='cuda:2')","tensor([0.1081, 0.8947], device='cuda:2')","tensor(0.3066, device='cuda:2')","tensor(0.5030, device='cuda:2')"
3,0.756892,0.690947,0.160045,0.064344,0.743178,0.686749,0.705002,0.049379,"tensor(0.6732, device='cuda:2')","tensor([0.8851, 0.1228], device='cuda:2')","tensor(0.4846, device='cuda:2')","tensor(0.5077, device='cuda:2')"
4,0.742879,0.678393,0.161001,0.062877,0.728893,0.672914,0.724572,0.048734,"tensor(0.7220, device='cuda:2')","tensor([1., 0.], device='cuda:2')","tensor(0.4193, device='cuda:2')","tensor(0.3610, device='cuda:2')"
5,0.727137,0.664484,0.164474,0.061008,0.713302,0.657935,0.746472,0.047902,"tensor(0.7220, device='cuda:2')","tensor([1., 0.], device='cuda:2')","tensor(0.4193, device='cuda:2')","tensor(0.3610, device='cuda:2')"
6,0.710432,0.649807,0.171452,0.058911,0.697177,0.642478,0.769443,0.047005,"tensor(0.7220, device='cuda:2')","tensor([1., 0.], device='cuda:2')","tensor(0.4193, device='cuda:2')","tensor(0.3610, device='cuda:2')"
7,0.693870,0.635337,0.181179,0.056721,0.681216,0.627336,0.788445,0.045996,"tensor(0.7220, device='cuda:2')","tensor([1., 0.], device='cuda:2')","tensor(0.4193, device='cuda:2')","tensor(0.3610, device='cuda:2')"
8,0.678080,0.621495,0.195071,0.054634,0.666259,0.613251,0.808257,0.044926,"tensor(0.7220, device='cuda:2')","tensor([1., 0.], device='cuda:2')","tensor(0.4193, device='cuda:2')","tensor(0.3610, device='cuda:2')"
9,0.663643,0.608785,0.212583,0.052732,0.652703,0.600792,0.819741,0.043714,"tensor(0.7220, device='cuda:2')","tensor([1., 0.], device='cuda:2')","tensor(0.4193, device='cuda:2')","tensor(0.3610, device='cuda:2')"
10,0.651260,0.597792,0.231588,0.051152,0.641199,0.590268,0.837181,0.042558,"tensor(0.7220, device='cuda:2')","tensor([1., 0.], device='cuda:2')","tensor(0.4193, device='cuda:2')","tensor(0.3610, device='cuda:2')"
11,0.641115,0.588517,0.252665,0.050072,0.631656,0.581685,0.841154,0.041559,"tensor(0.7220, device='cuda:2')","tensor([1., 0.], device='cuda:2')","tensor(0.4193, device='cuda:2')","tensor(0.3610, device='cuda:2')"
12,0.632908,0.580776,0.271792,0.049415,0.624166,0.575119,0.852477,0.040522,"tensor(0.7220, device='cuda:2')","tensor([1., 0.], device='cuda:2')","tensor(0.4193, device='cuda:2')","tensor(0.3610, device='cuda:2')"
13,0.626545,0.574621,0.287321,0.049050,0.618391,0.570277,0.850013,0.039614,"tensor(0.7220, device='cuda:2')","tensor([1., 0.], device='cuda:2')","tensor(0.4193, device='cuda:2')","tensor(0.3610, device='cuda:2')"
14,0.620524,0.569029,0.294586,0.048549,0.613836,0.566649,0.838199,0.038805,"tensor(0.7220, device='cuda:2')","tensor([1., 0.], device='cuda:2')","tensor(0.4193, device='cuda:2')","tensor(0.3610, device='cuda:2')"
15,0.614278,0.563235,0.298654,0.048057,0.610155,0.563633,0.858462,0.037938,"tensor(0.7220, device='cuda:2')","tensor([1., 0.], device='cuda:2')","tensor(0.4193, device='cuda:2')","tensor(0.3610, device='cuda:2')"
16,0.607411,0.556912,0.299725,0.047502,0.606428,0.560864,0.837793,0.037186,"tensor(0.7220, device='cuda:2')","tensor([1., 0.], device='cuda:2')","tensor(0.4193, device='cuda:2')","tensor(0.3610, device='cuda:2')"
17,0.599656,0.549483,0.307483,0.047099,0.603180,0.558088,0.868925,0.036403,"tensor(0.7220, device='cuda:2')","tensor([1., 0.], device='cuda:2')","tensor(0.4193, device='cuda:2')","tensor(0.3610, device='cuda:2')"
18,0.590779,0.540854,0.312940,0.046796,0.599673,0.555274,0.854819,0.035851,"tensor(0.7220, device='cuda:2')","tensor([1., 0.], device='cuda:2')","tensor(0.4193, device='cuda:2')","tensor(0.3610, device='cuda:2')"
19,0.580761,0.530806,0.312511,0.046830,0.595884,0.551923,0.853874,0.035422,"tensor(0.7268, device='cuda:2')","tensor([1.0000, 0.0175], device='cuda:2')","tensor(0.4377, device='cuda:2')","tensor(0.8627, device='cuda:2')"
20,0.567994,0.518303,0.301704,0.046674,0.592524,0.548822,0.874111,0.034961,"tensor(0.7268, device='cuda:2')","tensor([1.0000, 0.0175], device='cuda:2')","tensor(0.4377, device='cuda:2')","tensor(0.8627, device='cuda:2')"
21,0.554667,0.504539,0.306680,0.047061,0.590835,0.546637,0.944284,0.034755,"tensor(0.7268, device='cuda:2')","tensor([1.0000, 0.0175], device='cuda:2')","tensor(0.4377, device='cuda:2')","tensor(0.8627, device='cuda:2')"
22,0.540261,0.490330,0.314430,0.046787,0.587881,0.544228,0.915162,0.034502,"tensor(0.7268, device='cuda:2')","tensor([1.0000, 0.0175], device='cuda:2')","tensor(0.4377, device='cuda:2')","tensor(0.8627, device='cuda:2')"
23,0.523460,0.472801,0.303276,0.047626,0.583576,0.541420,0.723310,0.034923,"tensor(0.7268, device='cuda:2')","tensor([1.0000, 0.0175], device='cuda:2')","tensor(0.4377, device='cuda:2')","tensor(0.8627, device='cuda:2')"
24,0.508158,0.457158,0.307575,0.047924,0.589128,0.545805,0.932734,0.033995,"tensor(0.7268, device='cuda:2')","tensor([1.0000, 0.0175], device='cuda:2')","tensor(0.4377, device='cuda:2')","tensor(0.8627, device='cuda:2')"
25,0.490741,0.439791,0.321880,0.047731,0.587565,0.545108,0.835742,0.034100,"tensor(0.7317, device='cuda:2')","tensor([1.0000, 0.0351], device='cuda:2')","tensor(0.4556, device='cuda:2')","tensor(0.8645, device='cuda:2')"
26,0.472832,0.421601,0.310739,0.048124,0.588918,0.545909,0.876022,0.034249,"tensor(0.7220, device='cuda:2')","tensor([0.9865, 0.0351], device='cuda:2')","tensor(0.4511, device='cuda:2')","tensor(0.6132, device='cuda:2')"
27,0.457064,0.405743,0.315752,0.048163,0.599325,0.557432,0.838615,0.033507,"tensor(0.7317, device='cuda:2')","tensor([0.9865, 0.0702], device='cuda:2')","tensor(0.4842, device='cuda:2')","tensor(0.7002, device='cuda:2')"
28,0.440842,0.389271,0.316576,0.048406,0.600100,0.557139,0.848832,0.034473,"tensor(0.7366, device='cuda:2')","tensor([0.9865, 0.0877], device='cuda:2')","tensor(0.5001, device='cuda:2')","tensor(0.7258, device='cuda:2')"
