epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.420784,0.420784,1.000000,0.362430,0.362430,0.000000,0.000000,0.287885,0.362216
1,0.413824,0.413824,1.000000,0.361860,0.361860,0.000000,0.000000,0.289262,0.362084
2,0.411856,0.411856,1.000000,0.361230,0.361230,0.000000,0.000000,0.287485,0.361269
3,0.410756,0.410756,1.000000,0.361050,0.361050,0.000000,0.000000,0.286152,0.361154
4,0.409909,0.409909,1.000000,0.361794,0.361794,0.000000,0.000000,0.288184,0.361731
5,0.409350,0.409350,1.000000,0.361924,0.361924,0.000000,0.000000,0.287534,0.362079
0,0.420784,0.420784,1.000000,0.362430,0.362430,0.000000,0.000000,0.287885,0.362216
1,0.413824,0.413824,1.000000,0.361860,0.361860,0.000000,0.000000,0.289262,0.362084
2,0.411856,0.411856,1.000000,0.361230,0.361230,0.000000,0.000000,0.287485,0.361269
3,0.410756,0.410756,1.000000,0.361050,0.361050,0.000000,0.000000,0.286152,0.361154
4,0.409909,0.409909,1.000000,0.361794,0.361794,0.000000,0.000000,0.288184,0.361731
5,0.409350,0.409350,1.000000,0.361924,0.361924,0.000000,0.000000,0.287534,0.362079
