epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.486070,0.469138,0.514492,0.075640,0.405282,0.411509,0.394831,0.090935,0.377277,0.411444
1,0.397259,0.456591,0.297667,0.092783,0.343185,0.407863,0.234618,0.106547,0.371844,0.408019
2,0.353187,0.450818,0.189305,0.105499,0.319750,0.410048,0.168178,0.116519,0.382335,0.410104
3,0.335810,0.446503,0.150003,0.112327,0.314160,0.411368,0.150990,0.123099,0.387594,0.411711
0,0.482934,0.468221,0.507630,0.078304,0.399184,0.411730,0.378124,0.098602,0.377072,0.411734
1,0.396333,0.455262,0.297415,0.094445,0.345314,0.410807,0.235378,0.108799,0.380627,0.410949
2,0.352860,0.449463,0.190704,0.104588,0.321586,0.410256,0.172748,0.112247,0.380728,0.410236
3,0.335849,0.444699,0.153135,0.109585,0.312895,0.410821,0.148520,0.119185,0.382817,0.410551
4,0.326548,0.441351,0.133844,0.118659,0.308440,0.411488,0.135466,0.131163,0.383344,0.411509
0,0.486866,0.467224,0.519837,0.079098,0.410353,0.409870,0.411164,0.094236,0.374539,0.409997
1,0.402031,0.456177,0.311144,0.095510,0.346539,0.409459,0.240923,0.110376,0.377966,0.409410
2,0.353952,0.451034,0.190991,0.107593,0.321048,0.411274,0.169597,0.118307,0.383349,0.411058
3,0.336770,0.446332,0.152862,0.113586,0.311962,0.407405,0.151753,0.125847,0.375233,0.407380
4,0.326889,0.442662,0.132557,0.121535,0.305838,0.408221,0.133982,0.132276,0.377402,0.408079
5,0.321064,0.440525,0.120539,0.131547,0.300036,0.406700,0.120993,0.140304,0.372390,0.406627
6,0.316583,0.438216,0.112412,0.140726,0.303187,0.415230,0.115116,0.152579,0.396354,0.415476
7,0.312088,0.436780,0.102784,0.148964,0.295293,0.409128,0.104214,0.157588,0.380904,0.409064
