epoch,train_loss,train_mse,train_mae,train_max_abs_state,train_firing_rate,train_eta,train_kappa,train_would_cap_rate,train_support_p,train_score_std,train_grad_WQ_norm,train_grad_WK_norm,train_grad_eta_hat_norm,train_grad_WQ_absmax,train_grad_WK_absmax,train_grad_absmax_all,train_grad_total_norm_pre,train_clip_rate,train_singleton_frac,val_loss,val_mse,val_mae
0,0.426876,0.426876,0.549805,24.849638,0.181652,1.000000,0.651356,0.137332,0.370031,1.559401,7102162534400.000000,12061286334464.000000,0.000000,5597026582528.000000,8334071037952.000000,8334071037952.000000,15840904740864.000000,1.000000,0.049495,0.449477,0.449477,0.570000
