epoch,train_loss,train_ce,train_mse,val_loss,val_ce,val_mse,val_tot_acc,val_acc,val_f1,val_pre
0,1.397737,1.387711,1.002624,1.399440,1.389431,1.000955,0.273764,0.272786,0.189701,0.298758
1,1.392897,1.383014,0.988315,1.392540,1.382503,1.003642,0.247148,0.248019,0.196875,0.175363
2,1.386825,1.377478,0.934684,1.388047,1.378617,0.942993,0.273764,0.274942,0.199839,0.206184
3,1.380789,1.372943,0.784570,1.385220,1.378370,0.685021,0.273764,0.274009,0.192377,0.186125
4,1.375271,1.368837,0.643446,1.385350,1.379336,0.601403,0.269962,0.270047,0.193651,0.432291
5,1.370674,1.364580,0.609336,1.388027,1.381438,0.658935,0.285171,0.284848,0.205099,0.388479
6,1.366966,1.360864,0.610135,1.388658,1.381889,0.676897,0.266160,0.266026,0.193806,0.312220
7,1.360554,1.354529,0.602426,1.389199,1.382664,0.653555,0.285171,0.285315,0.208240,0.321251
8,1.354894,1.348894,0.600023,1.393060,1.386597,0.646271,0.269962,0.269580,0.176235,0.194246
9,1.349725,1.343774,0.595087,1.392988,1.386367,0.662143,0.269962,0.269930,0.184189,0.420515
10,1.343051,1.337089,0.596152,1.392490,1.386035,0.645545,0.281369,0.281119,0.214004,0.269010
11,1.334003,1.328182,0.582133,1.400263,1.394122,0.614081,0.300380,0.299942,0.225518,0.347078
12,1.325151,1.319361,0.579038,1.404877,1.398671,0.620553,0.266160,0.265385,0.203151,0.290857
13,1.311925,1.306215,0.571031,1.403226,1.396971,0.625497,0.285171,0.284965,0.218866,0.311831
14,1.299326,1.293418,0.590764,1.414728,1.408306,0.642206,0.292776,0.292774,0.242725,0.377854
15,1.282488,1.276749,0.573820,1.412219,1.406201,0.601760,0.285171,0.284907,0.240492,0.280857
16,1.268444,1.262776,0.566818,1.416471,1.410494,0.597751,0.269962,0.269522,0.217293,0.290855
17,1.252613,1.247067,0.554666,1.413127,1.407477,0.565067,0.281369,0.280711,0.233343,0.317075
18,1.237245,1.231687,0.555796,1.425096,1.419303,0.579292,0.285171,0.284965,0.252892,0.284516
19,1.227642,1.222044,0.559862,1.434517,1.428820,0.569769,0.273764,0.272786,0.209834,0.327213
20,1.218725,1.213185,0.553945,1.444851,1.439154,0.569757,0.281369,0.280303,0.208650,0.232211
21,1.207191,1.201731,0.545980,1.438961,1.433366,0.559499,0.273764,0.272786,0.206746,0.280849
22,1.195690,1.190272,0.541848,1.427741,1.422148,0.559371,0.269962,0.269522,0.231446,0.253505
23,1.184961,1.179570,0.539023,1.435985,1.430453,0.553206,0.254753,0.253963,0.202475,0.224236
24,1.178045,1.172670,0.537426,1.434233,1.428706,0.552646,0.262357,0.261713,0.221446,0.238651
25,1.171192,1.165824,0.536794,1.430993,1.425474,0.551905,0.273764,0.273135,0.233728,0.255033
26,1.167768,1.162401,0.536759,1.428102,1.422601,0.550059,0.258555,0.257984,0.220865,0.236788
27,1.164932,1.159576,0.535590,1.428072,1.422574,0.549820,0.273764,0.273135,0.231017,0.246185
28,1.163443,1.158080,0.536306,1.427415,1.421911,0.550347,0.262357,0.261772,0.224161,0.237913
29,1.162956,1.157600,0.535527,1.427225,1.421703,0.552234,0.254753,0.254196,0.218849,0.233240
