step,mae,mse
0,0.101907,0.032626
1,0.126948,0.047542
2,0.141762,0.057315
3,0.152804,0.064947
4,0.160271,0.070861
5,0.167706,0.076822
6,0.174318,0.082599
7,0.179701,0.087005
8,0.185947,0.092181
9,0.190679,0.096571
10,0.196367,0.101921
11,0.200924,0.106882
12,0.204027,0.109529
13,0.207273,0.112437
14,0.210459,0.115561
15,0.214119,0.119116
16,0.216845,0.121742
17,0.220495,0.125046
18,0.222328,0.127842
19,0.225555,0.130867
20,0.228322,0.133952
21,0.230572,0.136433
22,0.233739,0.139653
23,0.235743,0.142381
24,0.237497,0.144765
25,0.239502,0.146847
26,0.241273,0.149261
27,0.243480,0.151471
28,0.244364,0.153268
29,0.245815,0.155320
30,0.248394,0.158159
31,0.249606,0.160561
32,0.251137,0.162748
33,0.252162,0.163979
34,0.253896,0.166473
35,0.254762,0.168076
36,0.255757,0.169564
37,0.257229,0.171888
38,0.258773,0.174023
39,0.260180,0.176322
40,0.260674,0.177396
41,0.261661,0.178845
42,0.263508,0.181860
43,0.263819,0.182511
44,0.264718,0.183898
45,0.265985,0.185872
46,0.265818,0.186522
47,0.266694,0.187878
48,0.268175,0.190522
49,0.269367,0.192412
50,0.271120,0.194927
51,0.272293,0.196757
52,0.273131,0.198340
53,0.274136,0.200247
54,0.274259,0.200975
55,0.273698,0.200486
56,0.274526,0.201887
57,0.276357,0.204076
58,0.275779,0.203577
59,0.276891,0.205255
60,0.277118,0.205860
61,0.277197,0.207013
62,0.277663,0.207918
63,0.277659,0.208397
64,0.278115,0.209286
65,0.278527,0.209595
66,0.279236,0.211086
67,0.279746,0.212332
68,0.279758,0.213342
69,0.280254,0.213813
70,0.280478,0.213998
71,0.280818,0.215025
72,0.281073,0.216150
73,0.281965,0.218370
74,0.282301,0.218901
75,0.282817,0.219725
76,0.282767,0.220152
77,0.282865,0.220887
78,0.283107,0.221488
79,0.284051,0.222936
80,0.284570,0.223914
81,0.285440,0.226064
82,0.284442,0.225078
83,0.285253,0.226371
84,0.285815,0.227131
85,0.287219,0.229496
86,0.287039,0.229650
87,0.287557,0.230531
88,0.285735,0.228556
89,0.286308,0.229656
90,0.286667,0.230402
91,0.286470,0.229886
92,0.286193,0.230171
93,0.287686,0.232376
94,0.287750,0.232725
95,0.289620,0.235011
96,0.292614,0.238512
97,0.296659,0.243257
98,0.299023,0.246018
99,0.302391,0.249967
100,0.306013,0.254157
101,0.306453,0.255010
102,0.310067,0.259103
103,0.311274,0.260185
104,0.313580,0.263093
105,0.314210,0.264168
106,0.316754,0.267588
107,0.318469,0.269744
108,0.318921,0.270660
109,0.319072,0.271261
110,0.321985,0.275604
111,0.323426,0.277612
112,0.322344,0.276578
113,0.322927,0.277623
114,0.324517,0.279503
115,0.325961,0.281047
116,0.327001,0.282353
117,0.328317,0.284319
118,0.329892,0.286709
119,0.331367,0.289401
120,0.333244,0.292184
121,0.332773,0.292109
122,0.333718,0.293860
123,0.334151,0.294657
124,0.335823,0.296954
125,0.337743,0.300033
126,0.339087,0.302314
127,0.337530,0.300634
128,0.338308,0.301779
129,0.339210,0.303410
130,0.339907,0.304663
131,0.341099,0.306508
132,0.342783,0.309036
133,0.342155,0.308946
134,0.341554,0.307959
135,0.341788,0.308792
136,0.342425,0.309963
137,0.343093,0.311164
138,0.343592,0.311976
139,0.344591,0.313294
140,0.344979,0.313953
141,0.345448,0.314680
142,0.344479,0.313350
143,0.344980,0.314289
144,0.346102,0.315895
145,0.347370,0.317307
146,0.346637,0.316227
147,0.348540,0.319120
148,0.347735,0.318090
149,0.349314,0.321136
150,0.348547,0.319895
151,0.349314,0.320851
152,0.350188,0.322334
153,0.350295,0.322398
154,0.351759,0.324832
155,0.349974,0.321863
156,0.350740,0.322697
157,0.350186,0.322396
158,0.349559,0.321829
159,0.350224,0.323125
160,0.349954,0.322785
161,0.351905,0.326133
162,0.351979,0.326383
163,0.351750,0.326376
164,0.352650,0.328067
165,0.352858,0.328647
166,0.351397,0.326657
167,0.352336,0.328064
168,0.352046,0.327860
169,0.351248,0.326770
170,0.351354,0.327156
171,0.351253,0.327073
172,0.351666,0.328082
173,0.350793,0.326942
174,0.349946,0.325527
175,0.350046,0.325659
176,0.350186,0.326637
177,0.351241,0.328440
178,0.351676,0.329645
179,0.352300,0.330666
180,0.351892,0.330223
181,0.352620,0.331722
182,0.351918,0.331001
183,0.351230,0.329950
184,0.351828,0.331243
185,0.350657,0.329012
186,0.349674,0.327608
187,0.350863,0.330172
188,0.349807,0.328162
189,0.350107,0.328866
190,0.349958,0.328336
191,0.350183,0.328917
