epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.812391,0.714450,0.979409,0.135667,1.698950,1.600859,0.980906,0.119483,1.601066,0.899099
1,0.736856,0.642615,0.942404,0.155627,1.612453,1.525102,0.873504,0.184374,1.525343,0.868823
2,0.710335,0.619780,0.905548,0.164751,1.582110,1.499058,0.830520,0.186858,1.499200,0.856386
3,0.694748,0.607438,0.873097,0.168181,1.565897,1.486766,0.791304,0.185556,1.486889,0.850387
4,0.682745,0.598261,0.844847,0.169252,1.558590,1.482912,0.756777,0.184503,1.482649,0.847471
5,0.674581,0.592488,0.820933,0.170190,1.552956,1.479905,0.730507,0.183191,1.479599,0.845414
6,0.666324,0.586248,0.800766,0.171184,1.553264,1.482305,0.709584,0.182319,1.483121,0.845109
7,0.659543,0.581101,0.784421,0.172400,1.551553,1.482278,0.692750,0.180755,1.482298,0.844300
0,0.766832,0.683925,0.829068,0.142030,1.615232,1.536304,0.789282,0.180516,1.536674,0.873758
1,0.695231,0.618902,0.763288,0.163820,1.563464,1.491872,0.715918,0.186716,1.492121,0.852916
2,0.672314,0.600981,0.713332,0.168123,1.548100,1.482504,0.655960,0.186037,1.482349,0.846967
3,0.657881,0.590329,0.675525,0.169499,1.538817,1.477460,0.613569,0.184131,1.477757,0.843959
4,0.647071,0.582187,0.648843,0.170940,1.539073,1.480505,0.585686,0.183521,1.480304,0.843312
5,0.638799,0.575823,0.629759,0.172017,1.546424,1.489720,0.567042,0.182269,1.489807,0.845125
0,0.798947,0.714445,0.845021,0.133198,1.689786,1.600863,0.889231,0.120163,1.601070,0.899096
1,0.723493,0.642635,0.808587,0.152737,1.603582,1.524997,0.785850,0.180733,1.525238,0.868762
2,0.697082,0.619765,0.773171,0.161983,1.573415,1.498940,0.744742,0.184417,1.499082,0.856311
3,0.681714,0.607426,0.742879,0.165747,1.557399,1.486683,0.707165,0.184329,1.486807,0.850346
4,0.670010,0.598288,0.717215,0.166712,1.550182,1.482696,0.674858,0.182948,1.482434,0.847389
5,0.661968,0.592500,0.694679,0.167491,1.544474,1.479897,0.645772,0.183172,1.479594,0.845426
6,0.653808,0.586273,0.675349,0.168416,1.544360,1.481923,0.624366,0.182135,1.482732,0.845057
7,0.647018,0.581116,0.659020,0.169775,1.542648,1.482099,0.605497,0.181066,1.482116,0.844301
0,0.714474,0.714474,1.000000,1.600821,1.600821,0.000000,0.000000,1.601027,0.899084
1,0.642699,0.642699,1.000000,1.524576,1.524576,0.000000,0.000000,1.524815,0.868498
2,0.619762,0.619762,1.000000,1.498802,1.498802,0.000000,0.000000,1.498944,0.856226
3,0.607426,0.607426,1.000000,1.486517,1.486517,0.000000,0.000000,1.486638,0.850249
4,0.598296,0.598296,1.000000,1.482660,1.482660,0.000000,0.000000,1.482399,0.847270
5,0.592610,0.592610,1.000000,1.479745,1.479745,0.000000,0.000000,1.479445,0.845257
6,0.586399,0.586399,1.000000,1.482199,1.482199,0.000000,0.000000,1.483015,0.845065
7,0.581239,0.581239,1.000000,1.482345,1.482345,0.000000,0.000000,1.482363,0.844418
0,0.713747,0.713747,1.000000,1.601117,1.601117,0.000000,0.000000,1.601333,0.899516
1,0.642515,0.642515,1.000000,1.524982,1.524982,0.000000,0.000000,1.525226,0.868841
2,0.619217,0.619217,1.000000,1.499522,1.499522,0.000000,0.000000,1.499667,0.856265
3,0.606794,0.606794,1.000000,1.487333,1.487333,0.000000,0.000000,1.487455,0.850268
4,0.597816,0.597816,1.000000,1.484007,1.484007,0.000000,0.000000,1.483755,0.847579
5,0.592153,0.592153,1.000000,1.481458,1.481458,0.000000,0.000000,1.481140,0.845536
6,0.586129,0.586129,1.000000,1.485339,1.485339,0.000000,0.000000,1.486139,0.845724
7,0.581087,0.581087,1.000000,1.486335,1.486335,0.000000,0.000000,1.486339,0.845143
0,0.713747,0.713747,1.000000,1.601117,1.601117,0.000000,0.000000,1.601333,0.899516
1,0.642515,0.642515,1.000000,1.524982,1.524982,0.000000,0.000000,1.525226,0.868841
2,0.619217,0.619217,1.000000,1.499522,1.499522,0.000000,0.000000,1.499667,0.856265
3,0.606794,0.606794,1.000000,1.487333,1.487333,0.000000,0.000000,1.487455,0.850268
4,0.597816,0.597816,1.000000,1.484007,1.484007,0.000000,0.000000,1.483755,0.847579
5,0.592153,0.592153,1.000000,1.481458,1.481458,0.000000,0.000000,1.481140,0.845536
6,0.586129,0.586129,1.000000,1.485339,1.485339,0.000000,0.000000,1.486139,0.845724
7,0.581087,0.581087,1.000000,1.486335,1.486335,0.000000,0.000000,1.486339,0.845143
