loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.252978, 0.244954, 0.318026, 0.756255, 17351.05 M Ops, 2282.23 M Ops, 318.19 M Ops, 1.3910 M, 0.4041 %, 3517.66 uJ
loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.256596, 0.249134, 0.321475, 0.752098, 16699.77 M Ops, 1879.71 M Ops, 308.24 M Ops, 1.4409 M, 0.2681 %, 3109.65 uJ
