epoch,train_loss,train_mse,train_mae,train_max_abs_state,train_firing_rate,train_eta,train_kappa,train_would_cap_rate,train_support_p,train_score_std,train_grad_WQ_norm,train_grad_WK_norm,train_grad_eta_hat_norm,train_grad_WQ_absmax,train_grad_WK_absmax,train_grad_absmax_all,train_singleton_frac,val_loss,val_mse,val_mae
0,0.395379,0.395379,0.529989,19.395418,0.192267,0.017986,1.000000,0.000000,0.422738,1.018435,0.005795,0.015816,0.000110,0.003322,0.009995,1.441656,0.036776,0.379500,0.379500,0.528744
1,0.336405,0.336405,0.491881,16.511065,0.168945,0.017867,1.000000,0.000000,0.422968,0.968591,0.003814,0.012767,0.000801,0.002319,0.008514,0.385658,0.037086,0.330736,0.330736,0.496768
