snr,loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
None,0.428642,0.452759,0.428592,544.78 M Ops,50.69 M Ops,56.00 M Ops,1.1981 M,1.1887 %,303.20 uJ,0.529400,0.469796,0.590165
