horizon_zero_based,mse,mae
0,0.315659143956,0.400322066079
1,0.341385911276,0.408461044937
2,0.367848591125,0.421918363408
3,0.374318008322,0.426737998275
4,0.380465389423,0.429052513995
5,0.387948589663,0.434687851973
6,0.395326087139,0.43941422766
7,0.399083108369,0.441226159723
8,0.391477285092,0.435806077296
9,0.396188454821,0.43307818516
10,0.405267854416,0.436461485863
11,0.39405186827,0.42950876588
12,0.388188697199,0.427413004579
13,0.393958674587,0.43371166479
14,0.39302642123,0.435242731305
15,0.392419160339,0.435646705532
16,0.385415496986,0.430407353155
17,0.384491968526,0.424318466678
18,0.386230900493,0.423254998979
19,0.379166132972,0.420710251625
20,0.37172286093,0.417357510047
21,0.379681668874,0.425848940824
22,0.389096880394,0.437391729262
23,0.400918799608,0.446020605114
24,0.391575751442,0.434901171875
25,0.394353399918,0.43227615406
26,0.404573883323,0.438101716867
27,0.398177924878,0.435975652102
28,0.399400183107,0.438811836953
29,0.411113551739,0.448163597006
30,0.414701814155,0.450768149342
31,0.415316775093,0.44978782465
32,0.405192580725,0.439882913111
33,0.404619489692,0.435371031121
34,0.408974718121,0.436633557597
35,0.397330048617,0.431936499835
36,0.392889491933,0.430305923825
37,0.400414653861,0.437745028365
38,0.398381773497,0.43969639418
39,0.404470860771,0.442318894088
40,0.394962610895,0.434762451326
41,0.389792514868,0.429451947748
42,0.392632844172,0.428353040615
43,0.386219268339,0.425031890036
44,0.384383873674,0.42549671016
45,0.393023806456,0.433041546373
46,0.400445401473,0.440059157013
47,0.406827580182,0.444398335063
48,0.400491900488,0.438795185781
49,0.401017251704,0.435554223223
50,0.408189781843,0.439644535175
51,0.404585633052,0.439668455999
52,0.405797848099,0.440220512436
53,0.415032109793,0.449477511932
54,0.418480755491,0.452169244719
55,0.421672696374,0.453338116226
56,0.413647723417,0.446189105108
57,0.413398738375,0.442843757978
58,0.419976346022,0.446829446222
59,0.413637965785,0.44492826543
60,0.412802271034,0.443011473682
61,0.418711835382,0.44926749615
62,0.420521902789,0.451781006624
63,0.42505667418,0.45243673502
64,0.414058252555,0.442780874961
65,0.411455183883,0.437853933879
66,0.413983353539,0.438238285968
67,0.40763727674,0.435791353593
68,0.411623974502,0.438443930104
69,0.418338174595,0.4443916373
70,0.426708775018,0.45347956782
71,0.434684746,0.458049924862
72,0.426519973649,0.450199103374
73,0.426338964409,0.446833462673
74,0.431725575975,0.450669587
75,0.425548794593,0.449451212519
76,0.426370664991,0.451656068045
77,0.443822391049,0.465440408378
78,0.448020943117,0.469390492684
79,0.44809983523,0.467983988399
80,0.44082137499,0.461347756015
81,0.438544392407,0.456214457224
82,0.442368098694,0.457600268699
83,0.433762641585,0.454586966807
84,0.434858561827,0.454570487447
85,0.444643374148,0.461358023827
86,0.446223559267,0.46380440948
87,0.450973349284,0.463322337406
88,0.443318501857,0.457149084071
89,0.437895229,0.451042057844
90,0.440977275956,0.45138548194
91,0.429993015109,0.44821136994
92,0.431745736842,0.451290228091
93,0.440821530982,0.459102030488
94,0.451768207606,0.467862149351
95,0.451829527959,0.466952494106
96,0.439571466411,0.457967024677
97,0.437295548438,0.454293375576
98,0.443261980304,0.458478039304
99,0.436654205131,0.456877629773
100,0.443341729611,0.463082373847
101,0.453414060438,0.471056579189
102,0.460366279783,0.474506794308
103,0.462467283886,0.473999234279
104,0.446716402966,0.463005780979
105,0.444141468165,0.460507404136
106,0.448431320619,0.462026927663
107,0.43993523959,0.458709088356
108,0.44376068008,0.460298501067
109,0.448958505156,0.465240510859
110,0.456421003426,0.469047038061
111,0.458774757283,0.469604775124
112,0.445451801264,0.460317399224
113,0.441958592903,0.455000260112
114,0.44034628415,0.455760459159
115,0.434491965216,0.455087201437
116,0.431474207975,0.4526898039
117,0.444097211736,0.463117852227
118,0.457082001936,0.472635635484
119,0.463364322639,0.475772770735
120,0.449190644008,0.465754553385
121,0.451503353819,0.463919903716
122,0.45759880054,0.470031424618
123,0.451931340689,0.468021668869
124,0.45536022761,0.469808781724
