h,mae,mse
1,0.16853180527687073,0.07068086415529251
2,0.1896965056657791,0.08797778934240341
3,0.20520348846912384,0.10152622312307358
4,0.2140394002199173,0.11057410389184952
5,0.22273701429367065,0.11906252801418304
6,0.2300364077091217,0.1267424076795578
7,0.2332184761762619,0.13163770735263824
8,0.23885369300842285,0.13800105452537537
9,0.2422221601009369,0.14272183179855347
10,0.24687087535858154,0.15013083815574646
11,0.25051912665367126,0.15604467689990997
12,0.2532899081707001,0.16094906628131866
13,0.2558194100856781,0.1647859513759613
14,0.25820961594581604,0.1697096824645996
15,0.2587285041809082,0.17258472740650177
16,0.2600072920322418,0.17547155916690826
17,0.26213952898979187,0.1785375326871872
18,0.2641180157661438,0.18288767337799072
19,0.2660687565803528,0.1867009997367859
20,0.2683230936527252,0.18976807594299316
21,0.26939138770103455,0.1922598034143448
22,0.27132654190063477,0.19545304775238037
23,0.27266925573349,0.19905047118663788
24,0.2754563093185425,0.20183633267879486
25,0.2816314101219177,0.20805877447128296
26,0.28672489523887634,0.21366281807422638
27,0.2911992371082306,0.21993041038513184
28,0.2948663830757141,0.22488467395305634
29,0.29790055751800537,0.22871050238609314
30,0.2980237305164337,0.22802920639514923
31,0.3007565438747406,0.23159901797771454
32,0.30186280608177185,0.23378920555114746
33,0.3049241006374359,0.24012479186058044
34,0.30539223551750183,0.24054576456546783
35,0.30758169293403625,0.2434607744216919
36,0.3082614243030548,0.2445143312215805
37,0.3110862374305725,0.24970665574073792
38,0.3096677362918854,0.24787120521068573
39,0.30994632840156555,0.24788635969161987
40,0.3108687996864319,0.2498776614665985
41,0.31200554966926575,0.24996741116046906
42,0.3127517104148865,0.2513459324836731
43,0.31416985392570496,0.25379103422164917
44,0.3147801160812378,0.2542104125022888
45,0.3143502473831177,0.2536960244178772
46,0.31550151109695435,0.2548994719982147
47,0.3149811923503876,0.25426533818244934
48,0.3158787488937378,0.25689321756362915
49,0.3184037208557129,0.25892403721809387
50,0.3211032748222351,0.26059314608573914
51,0.32429295778274536,0.2644050121307373
52,0.324353963136673,0.2662012279033661
53,0.32626450061798096,0.26871880888938904
54,0.32749849557876587,0.27206531167030334
55,0.3284560739994049,0.2721925973892212
56,0.32982495427131653,0.27391180396080017
57,0.3320399224758148,0.27538755536079407
58,0.33029913902282715,0.27435895800590515
59,0.33195218443870544,0.27779683470726013
60,0.333081990480423,0.2801326811313629
61,0.33371710777282715,0.2806374728679657
62,0.33326292037963867,0.2809356153011322
63,0.3335881531238556,0.2798188030719757
64,0.3341147303581238,0.2797623574733734
65,0.33443567156791687,0.2798297703266144
66,0.3351251184940338,0.28267115354537964
67,0.336286723613739,0.2835271954536438
68,0.3371664881706238,0.28589171171188354
69,0.3373328149318695,0.28417810797691345
70,0.3366212248802185,0.2838100790977478
71,0.33816903829574585,0.2875746786594391
72,0.33944132924079895,0.28912732005119324
73,0.34161338210105896,0.2919624447822571
74,0.3428160548210144,0.29390087723731995
75,0.34478428959846497,0.29396623373031616
76,0.347097247838974,0.2989790737628937
77,0.34742099046707153,0.29893621802330017
78,0.348998099565506,0.3003111779689789
79,0.34953072667121887,0.3001102805137634
80,0.35101306438446045,0.3010753393173218
81,0.35100123286247253,0.301669180393219
82,0.35048869252204895,0.3025803565979004
83,0.3505842685699463,0.3031908869743347
84,0.3517526090145111,0.30452537536621094
85,0.3525475561618805,0.3045036494731903
86,0.351529598236084,0.30368056893348694
87,0.3511144816875458,0.30306968092918396
88,0.3514685034751892,0.30372241139411926
89,0.35179635882377625,0.30325260758399963
90,0.35108232498168945,0.3022739589214325
91,0.35136571526527405,0.3032906651496887
92,0.3514808714389801,0.3042088747024536
93,0.3516864478588104,0.3039054870605469
94,0.3509247899055481,0.30215099453926086
95,0.3519792854785919,0.3048730790615082
96,0.35252946615219116,0.3065940737724304
97,0.35315293073654175,0.3069305419921875
98,0.35409241914749146,0.3068368434906006
99,0.35410305857658386,0.3099755048751831
100,0.3533359467983246,0.30804499983787537
101,0.35299211740493774,0.3078891932964325
102,0.3543795943260193,0.3085533082485199
103,0.3556841313838959,0.3120720386505127
104,0.3542676866054535,0.30947113037109375
105,0.35512521862983704,0.3091791570186615
106,0.3552294969558716,0.31032153964042664
107,0.35566526651382446,0.31340569257736206
108,0.3552841544151306,0.311648964881897
109,0.35606804490089417,0.31486091017723083
110,0.35735106468200684,0.3163139224052429
111,0.35812297463417053,0.31809109449386597
112,0.35743728280067444,0.31416213512420654
113,0.3581183850765228,0.3163532614707947
114,0.3592798411846161,0.31615695357322693
115,0.3595163822174072,0.3197702169418335
116,0.3592236638069153,0.31823256611824036
117,0.3602374494075775,0.31957703828811646
118,0.3608701229095459,0.31749534606933594
119,0.361434668302536,0.32254618406295776
120,0.36101698875427246,0.32197239995002747
121,0.36396899819374084,0.3261092007160187
122,0.36570024490356445,0.33037039637565613
123,0.36756396293640137,0.33364370465278625
124,0.36774617433547974,0.3342406749725342
125,0.36772650480270386,0.3329992890357971
126,0.3696785867214203,0.3371422588825226
127,0.3705010414123535,0.33781737089157104
