epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.364769,0.364769,1.000000,0.306646,0.306646,0.000000,0.000000,0.229471,0.306707
1,0.343183,0.343183,1.000000,0.303590,0.303590,0.000000,0.000000,0.227416,0.303615
2,0.340876,0.340876,1.000000,0.303256,0.303256,0.000000,0.000000,0.227346,0.303235
3,0.339818,0.339818,1.000000,0.305304,0.305304,0.000000,0.000000,0.227638,0.305229
4,0.338985,0.338985,1.000000,0.300936,0.300936,0.000000,0.000000,0.225351,0.300920
5,0.338622,0.338622,1.000000,0.300219,0.300219,0.000000,0.000000,0.224064,0.300217
6,0.338303,0.338303,1.000000,0.301382,0.301382,0.000000,0.000000,0.225180,0.301424
7,0.337997,0.337997,1.000000,0.298747,0.298747,0.000000,0.000000,0.222991,0.298758
8,0.337858,0.337858,1.000000,0.302807,0.302807,0.000000,0.000000,0.229438,0.302826
9,0.337400,0.337400,1.000000,0.299302,0.299302,0.000000,0.000000,0.223220,0.299298
10,0.337266,0.337266,1.000000,0.299271,0.299271,0.000000,0.000000,0.223323,0.299262
