horizon_zero_based,mse,mae
0,0.246100232152,0.356121321138
1,0.29091009402,0.380985360808
2,0.329961433508,0.404405871185
3,0.355091969496,0.416483621792
4,0.372824432884,0.422989625646
5,0.388862129655,0.430399599373
6,0.381742999901,0.418670262463
7,0.38695343339,0.421465742941
8,0.389842318806,0.425038345533
9,0.387357806425,0.423510731617
10,0.380587046595,0.419125025557
11,0.38169613896,0.422650623637
12,0.379472074547,0.420053094463
13,0.386279336814,0.424837444998
14,0.378711209955,0.41706426029
15,0.38313324524,0.420834629434
16,0.387392344592,0.423420212706
17,0.384816761494,0.422827686645
18,0.376241971055,0.417292705514
19,0.37797678391,0.422812305449
20,0.373008767643,0.416747510955
21,0.378239678433,0.420169062992
22,0.369054096141,0.411403837583
23,0.379907503584,0.417245044565
24,0.39398840207,0.426575203773
25,0.405967001746,0.434435859079
26,0.411690418288,0.437611341308
27,0.418555941695,0.441783848535
28,0.425053500372,0.450448200097
29,0.42529284138,0.44519632344
30,0.415840536287,0.437802296559
31,0.42395245461,0.445817424704
32,0.423285017504,0.44544723299
33,0.420227353479,0.441117377273
34,0.415845451802,0.436847619217
35,0.413778603848,0.434754519917
36,0.40962987169,0.432718348833
37,0.413203693542,0.435910180436
38,0.402943784901,0.428293933929
39,0.406232950195,0.429445843704
40,0.410728343447,0.432965374395
41,0.410387632499,0.432822540457
42,0.409216097862,0.431683975916
43,0.409892421493,0.434581511655
44,0.404243693301,0.430064111612
45,0.411276248644,0.435494102249
46,0.404219218223,0.429081839196
47,0.404553061844,0.429925653432
48,0.414623411029,0.438314748294
49,0.424236938784,0.441547384172
50,0.430946941798,0.444322015658
51,0.43687244322,0.449861094628
52,0.438956698685,0.449699519448
53,0.442797819237,0.453851676242
54,0.433150553323,0.442504637135
55,0.435033862813,0.445543794835
56,0.437656474362,0.448401891991
57,0.442511072735,0.451510915602
58,0.439954411425,0.449209057498
59,0.43697703344,0.445233234572
60,0.432001591135,0.442826675972
61,0.441290167192,0.451837077373
62,0.435078994001,0.449372505715
63,0.436766073294,0.449304584157
64,0.441752959002,0.452761728986
65,0.440740804926,0.450408338005
66,0.437907834339,0.447162755435
67,0.435809016149,0.444533972391
68,0.430141176378,0.441474930875
69,0.437849737782,0.448193018513
70,0.43018500647,0.442558654423
71,0.437338982563,0.447955378046
72,0.447683081245,0.453334651175
73,0.453749482869,0.454256005386
74,0.46232337037,0.458099561853
75,0.469739043148,0.461000781035
76,0.463090632346,0.457511674625
77,0.468999196143,0.461283475757
78,0.45749665564,0.45201135662
79,0.459296721926,0.45659282709
80,0.466016119578,0.463504551944
81,0.468180190254,0.466321560794
82,0.470219788592,0.464988665094
83,0.466577269783,0.460216682192
84,0.466593776037,0.462243600641
85,0.469537505044,0.467238291622
86,0.461249286525,0.461103516873
87,0.464300838349,0.463896035724
88,0.470336353353,0.466575565797
89,0.475995872063,0.46914731808
90,0.472987584958,0.464036146349
91,0.473599278745,0.466092822442
92,0.469398944651,0.463141778513
93,0.473225014412,0.470586376186
94,0.467119516832,0.465852446424
95,0.463644512185,0.464323744537
