loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.293187, 0.285387, 0.337981, 0.814648, 54.09 M Ops, 9.33 M Ops, 6.52 M Ops, 0.0674 M, 0.3988 %, 38.39 uJ
