epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.433277,0.425641,0.763603,0.131996,0.367430,0.359876,0.755413,0.162227,0.267726,0.359438
1,0.400540,0.393285,0.725483,0.150430,0.355540,0.348463,0.707697,0.171371,0.254017,0.348129
2,0.389365,0.382523,0.684145,0.161771,0.349029,0.342489,0.654047,0.183839,0.246963,0.342788
3,0.382018,0.375566,0.645214,0.172224,0.344586,0.338476,0.611019,0.190793,0.241194,0.338601
4,0.376833,0.370719,0.611445,0.177770,0.342617,0.336850,0.576679,0.191523,0.238346,0.336729
5,0.372489,0.366602,0.588637,0.178933,0.340635,0.335122,0.551263,0.190716,0.236486,0.334915
6,0.369224,0.363510,0.571430,0.179253,0.337884,0.332518,0.536658,0.190159,0.233440,0.332551
7,0.366791,0.361219,0.557207,0.182263,0.336674,0.331516,0.515731,0.195676,0.232845,0.331559
8,0.365173,0.359702,0.547142,0.184538,0.335499,0.330418,0.508146,0.196965,0.230704,0.330098
9,0.363061,0.357639,0.542136,0.186574,0.335378,0.330357,0.502137,0.195461,0.231381,0.330491
10,0.361741,0.356374,0.536765,0.187772,0.333018,0.328042,0.497648,0.197882,0.228315,0.328326
11,0.360731,0.355383,0.534814,0.189292,0.332904,0.327990,0.491490,0.198289,0.228328,0.328046
12,0.360262,0.354993,0.526889,0.190052,0.332180,0.327380,0.480029,0.198937,0.227666,0.327509
13,0.358092,0.352882,0.520951,0.190561,0.331819,0.327066,0.475335,0.198692,0.227133,0.327056
14,0.356394,0.351230,0.516383,0.190243,0.331254,0.326494,0.476027,0.198626,0.226423,0.326375
15,0.355772,0.350645,0.512673,0.188948,0.330739,0.326066,0.467329,0.195824,0.225998,0.326143
16,0.354795,0.349708,0.508712,0.189150,0.330336,0.325659,0.467708,0.193898,0.225335,0.325745
17,0.354082,0.349005,0.507741,0.188915,0.329445,0.324612,0.483329,0.196659,0.224037,0.324590
18,0.353047,0.347978,0.506917,0.189675,0.329629,0.325022,0.460706,0.198519,0.224632,0.324886
19,0.352336,0.347315,0.502176,0.190843,0.329299,0.324734,0.456576,0.198055,0.224574,0.324712
