epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,1.840470,0.505113,0.775855,0.192146,1.690777,0.258612,0.808940,0.178135,0.258747,0.358448
1,1.753052,0.429852,0.841314,0.161846,1.643761,0.243377,0.840005,0.161614,0.243488,0.344164
0,1.837310,0.505175,0.782474,0.188786,1.686671,0.256727,0.819834,0.174713,0.256885,0.356758
1,1.750603,0.429491,0.845151,0.159484,1.639722,0.239660,0.841123,0.159513,0.239733,0.341138
2,1.702914,0.393396,0.840981,0.151761,1.606067,0.230724,0.834249,0.154155,0.230579,0.332484
3,1.665312,0.370992,0.834129,0.147448,1.576961,0.227491,0.825681,0.150209,0.227302,0.329131
4,1.630478,0.353119,0.827358,0.143631,1.550223,0.226909,0.821290,0.146859,0.226788,0.328400
5,1.597188,0.337818,0.820746,0.140039,1.523926,0.227943,0.816100,0.142634,0.227883,0.329159
6,1.564642,0.323422,0.813748,0.136761,1.500949,0.231353,0.810259,0.139956,0.231064,0.330612
7,1.530581,0.305971,0.808095,0.133975,1.481584,0.241206,0.802660,0.136304,0.240396,0.336034
8,1.500813,0.294789,0.802243,0.131724,1.461761,0.245721,0.797652,0.134900,0.245676,0.338792
9,1.471624,0.283803,0.797372,0.129892,1.441708,0.248779,0.793876,0.133590,0.248792,0.341004
