loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.437774, 0.435458, 0.457669, 268.09 M Ops, 47.92 M Ops, 10.66 M Ops, 1.0690 M, 0.3422 %, 92.18 uJ
