epoch,train_loss,train_ce,train_rec,train_distill,train_consol,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.571126,0.386423,0.554770,0.179155,0.000007,0.360568,0.220400,0.613225,0.134036,0.220375,0.310422
1,0.357187,0.234203,0.606313,0.116921,0.000008,0.304022,0.196270,0.600108,0.101751,0.196310,0.286512
2,0.315804,0.218025,0.580712,0.091972,0.000008,0.277276,0.187523,0.568581,0.084067,0.187561,0.276913
3,0.295739,0.211187,0.561906,0.078933,0.000007,0.263224,0.182506,0.555133,0.075166,0.182457,0.271586
4,0.285517,0.207247,0.544332,0.072827,0.000005,0.256522,0.179810,0.536838,0.071344,0.179843,0.268303
5,0.281533,0.204882,0.526522,0.071385,0.000004,0.254592,0.178040,0.522796,0.071325,0.178010,0.266214
6,0.280379,0.203275,0.515412,0.071949,0.000003,0.254623,0.176720,0.514378,0.072759,0.176686,0.264742
7,0.281266,0.202107,0.512570,0.074033,0.000002,0.256030,0.175669,0.516274,0.075198,0.175695,0.263747
