shuffle_replay,snr,loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
False,None,0.335014,0.302372,0.335182,196.43 M Ops,14.57 M Ops,41.60 M Ops,0.5509 M,0.4930 %,204.48 uJ,0.367336,0.377055,0.802729
shuffle_replay,snr,loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
False,None,0.335014,0.302372,0.335182,196.43 M Ops,14.57 M Ops,41.60 M Ops,0.5509 M,0.4930 %,204.48 uJ,0.367336,0.377055,0.802729
