epoch,train_loss,train_ce,train_mse,val_loss,val_ce,val_mse,val_tot_acc,val_acc,val_f1,val_pre
0,1.979518,2.192857,0.059465,1.964903,2.178353,0.043854,0.148649,0.171017,0.093419,0.115663
1,1.580388,1.751268,0.042468,1.032542,1.143827,0.030973,0.840541,0.858339,0.811251,0.865616
2,0.999260,1.107073,0.028935,0.501932,0.554600,0.027919,0.908108,0.920634,0.903442,0.910288
3,0.744537,0.824465,0.025183,0.330486,0.364356,0.025656,0.959459,0.966695,0.960234,0.956222
4,0.616708,0.682744,0.022382,0.227270,0.250051,0.022244,0.970270,0.974963,0.970725,0.968342
5,0.539915,0.597545,0.021243,0.207409,0.227735,0.024482,0.975676,0.979062,0.976204,0.974747
6,0.499572,0.552810,0.020434,0.202464,0.222496,0.022182,0.978378,0.980974,0.977458,0.974708
7,0.472376,0.522785,0.018692,0.181467,0.199502,0.019154,0.986486,0.986327,0.984266,0.982517
8,0.461773,0.511281,0.016195,0.163306,0.179403,0.018441,0.989189,0.990158,0.987987,0.986034
9,0.458613,0.507952,0.014559,0.152864,0.168133,0.015450,0.986486,0.986327,0.984266,0.982517
10,0.456016,0.505269,0.012739,0.155165,0.170773,0.014687,0.981081,0.980375,0.978266,0.976503
11,0.452727,0.501788,0.011181,0.166442,0.183400,0.013819,0.986486,0.983758,0.982744,0.982361
12,0.452681,0.501800,0.010619,0.189026,0.208598,0.012880,0.983784,0.985064,0.981870,0.979068
13,0.447594,0.496273,0.009480,0.177642,0.195914,0.013192,0.986486,0.988896,0.985587,0.982689
14,0.446915,0.495599,0.008758,0.167066,0.184235,0.012551,0.981081,0.983802,0.980121,0.976846
15,0.443997,0.492464,0.007796,0.158429,0.174627,0.012652,0.989189,0.987590,0.986715,0.986211
16,0.443006,0.491414,0.007331,0.165311,0.182369,0.011788,0.989189,0.990158,0.987987,0.986034
17,0.441755,0.490116,0.006509,0.174673,0.192882,0.010789,0.986486,0.986327,0.984266,0.982517
18,0.440977,0.489310,0.005984,0.169976,0.187686,0.010590,0.983784,0.985064,0.982524,0.980295
19,0.440329,0.488654,0.005408,0.169472,0.187137,0.010486,0.986486,0.986327,0.984266,0.982517
20,0.439723,0.488031,0.004957,0.170060,0.187857,0.009885,0.986486,0.986327,0.984266,0.982517
21,0.439303,0.487606,0.004579,0.171585,0.189576,0.009666,0.983784,0.985064,0.982524,0.980295
22,0.439021,0.487323,0.004310,0.172116,0.190186,0.009484,0.983784,0.985064,0.982524,0.980295
23,0.438819,0.487134,0.003977,0.172118,0.190220,0.009206,0.986486,0.986327,0.984266,0.982517
24,0.438682,0.487006,0.003767,0.172475,0.190643,0.008966,0.983784,0.985064,0.982524,0.980295
25,0.438575,0.486908,0.003576,0.173111,0.191356,0.008903,0.983784,0.985064,0.982524,0.980295
26,0.438528,0.486871,0.003444,0.173490,0.191783,0.008853,0.983784,0.985064,0.982524,0.980295
27,0.438481,0.486827,0.003370,0.173349,0.191626,0.008855,0.983784,0.985064,0.982524,0.980295
28,0.438466,0.486816,0.003321,0.173365,0.191646,0.008832,0.986486,0.986327,0.984266,0.982517
29,0.438454,0.486805,0.003288,0.173093,0.191345,0.008826,0.986486,0.986327,0.984266,0.982517
