step,mae,mse
0,0.175116,0.074356
1,0.193253,0.090196
2,0.209957,0.104969
3,0.218545,0.113043
4,0.229129,0.123354
5,0.235066,0.129836
6,0.236966,0.135084
7,0.243045,0.141438
8,0.246405,0.147002
9,0.251853,0.154014
10,0.254736,0.158289
11,0.255374,0.160198
12,0.259142,0.166310
13,0.261698,0.170932
14,0.265236,0.177085
15,0.265364,0.178793
16,0.268683,0.183692
17,0.270521,0.186998
18,0.271217,0.190268
19,0.273980,0.193548
20,0.273373,0.194116
21,0.276368,0.198561
22,0.277068,0.200815
23,0.279275,0.203139
24,0.286566,0.212309
25,0.291326,0.217083
26,0.297719,0.227464
27,0.300526,0.231342
28,0.301893,0.231905
29,0.304773,0.235330
30,0.307074,0.237797
31,0.309602,0.243011
32,0.309707,0.244108
33,0.312421,0.246418
34,0.312770,0.248968
35,0.314771,0.252538
36,0.316823,0.255235
37,0.316831,0.253868
38,0.320731,0.262695
39,0.319730,0.260595
40,0.322701,0.265102
41,0.322380,0.265122
42,0.325417,0.270638
43,0.325105,0.270708
44,0.327345,0.274281
45,0.326179,0.272108
46,0.325728,0.270977
47,0.329591,0.278714
48,0.332091,0.283036
49,0.333372,0.281489
50,0.337579,0.288622
51,0.341579,0.296843
52,0.342402,0.299760
53,0.342974,0.300761
54,0.345053,0.304347
55,0.348725,0.311352
56,0.348629,0.311009
57,0.347868,0.312887
58,0.348830,0.313172
59,0.350890,0.316295
60,0.351552,0.317042
61,0.353625,0.318533
62,0.350804,0.317925
63,0.352397,0.320926
64,0.351577,0.320496
65,0.353571,0.323741
66,0.355507,0.325622
67,0.354658,0.324951
68,0.356026,0.326321
69,0.355830,0.326776
70,0.355758,0.327286
71,0.360784,0.334390
72,0.361541,0.333158
73,0.362414,0.333641
74,0.365352,0.337034
75,0.368474,0.344038
76,0.367241,0.339393
77,0.369949,0.345830
78,0.372110,0.347867
79,0.372364,0.348178
80,0.373541,0.347528
81,0.371356,0.347803
82,0.372570,0.347333
83,0.373203,0.348617
84,0.372605,0.346938
85,0.371919,0.343998
86,0.372790,0.347545
87,0.373949,0.348977
88,0.372986,0.348310
89,0.373970,0.349568
90,0.371854,0.347260
91,0.372979,0.346347
92,0.373131,0.347986
93,0.374479,0.351562
94,0.373083,0.346945
95,0.374008,0.348681
96,0.374933,0.351717
97,0.376745,0.356775
98,0.376427,0.354479
99,0.377677,0.357061
100,0.377916,0.358286
101,0.379693,0.358785
102,0.379546,0.359403
103,0.381525,0.362757
104,0.382448,0.364723
105,0.382742,0.366420
106,0.381941,0.366552
107,0.382335,0.364271
108,0.384480,0.368127
109,0.385115,0.369834
110,0.386501,0.374697
111,0.386238,0.371314
112,0.387175,0.375352
113,0.386789,0.373390
114,0.387618,0.373996
115,0.388318,0.371340
116,0.388310,0.374780
117,0.388876,0.375635
118,0.388716,0.374911
119,0.390797,0.377334
120,0.392738,0.382527
121,0.395505,0.386297
122,0.397218,0.388831
123,0.398181,0.392821
124,0.401364,0.394273
125,0.401869,0.396572
126,0.402525,0.398011
127,0.404606,0.400152
128,0.404289,0.402123
129,0.404832,0.403242
130,0.404569,0.405482
131,0.405583,0.404682
132,0.407112,0.404450
133,0.408116,0.405562
134,0.407984,0.408575
135,0.409186,0.407954
136,0.410056,0.409507
137,0.410806,0.408954
138,0.411157,0.412473
139,0.411655,0.410357
140,0.412325,0.412776
141,0.413517,0.413891
142,0.413670,0.413342
143,0.412922,0.414568
144,0.415766,0.419863
145,0.418348,0.423401
146,0.420182,0.422696
147,0.421808,0.427197
148,0.423050,0.429801
149,0.423526,0.431753
150,0.425219,0.430415
151,0.424966,0.430196
152,0.425142,0.433547
153,0.423844,0.430628
154,0.425544,0.434378
155,0.425925,0.432910
156,0.425497,0.432937
157,0.426576,0.432273
158,0.427098,0.434606
159,0.428295,0.438557
160,0.428736,0.438824
161,0.428462,0.437632
162,0.428892,0.439588
163,0.426960,0.434599
164,0.429506,0.437038
165,0.429169,0.435943
166,0.428885,0.436528
167,0.429715,0.438239
168,0.431715,0.441136
169,0.433646,0.444387
170,0.435785,0.442619
171,0.436349,0.447284
172,0.437330,0.448052
173,0.439720,0.449129
174,0.440296,0.449565
175,0.441066,0.453674
176,0.440813,0.451759
177,0.440552,0.454391
178,0.442638,0.458773
179,0.442902,0.457944
180,0.442225,0.455449
181,0.443879,0.455351
182,0.443846,0.456402
183,0.444460,0.458041
184,0.445794,0.461596
185,0.446481,0.462868
186,0.445558,0.458620
187,0.446992,0.459896
188,0.448135,0.462155
189,0.448391,0.461073
190,0.446677,0.458079
191,0.447478,0.458380
192,0.449378,0.462040
193,0.450406,0.463937
194,0.450833,0.460784
195,0.451712,0.464211
196,0.450802,0.465818
197,0.452438,0.467300
198,0.452890,0.467333
199,0.453663,0.468086
200,0.452365,0.465401
201,0.454358,0.473694
202,0.453753,0.470181
203,0.455801,0.474740
204,0.453432,0.470395
205,0.453647,0.469137
206,0.453716,0.471172
207,0.453953,0.472289
208,0.454890,0.472940
209,0.454986,0.473465
210,0.455554,0.476599
211,0.455144,0.471697
212,0.456542,0.475391
213,0.456700,0.474369
214,0.456798,0.477092
215,0.458257,0.478030
216,0.459721,0.477529
217,0.459841,0.479148
218,0.461576,0.485310
219,0.463857,0.486238
220,0.465222,0.488383
221,0.464985,0.486383
222,0.465117,0.482441
223,0.465475,0.485411
224,0.464602,0.485883
225,0.464841,0.486666
226,0.465966,0.488095
227,0.467188,0.490830
228,0.465683,0.485307
229,0.466895,0.487355
230,0.467679,0.490635
231,0.467690,0.486723
232,0.469277,0.493654
233,0.469454,0.492983
234,0.470284,0.494928
235,0.468255,0.488054
236,0.469984,0.492252
237,0.467751,0.489870
238,0.469143,0.491447
239,0.470574,0.494460
240,0.472102,0.494274
241,0.471864,0.495374
242,0.471277,0.492852
243,0.474475,0.498481
244,0.475423,0.496863
245,0.473252,0.497308
246,0.473443,0.498087
247,0.474421,0.497716
248,0.474083,0.496931
249,0.474953,0.498587
250,0.473857,0.494751
251,0.476067,0.498526
252,0.477178,0.501100
253,0.475975,0.495825
254,0.474333,0.495181
255,0.475949,0.495319
256,0.476877,0.496009
257,0.476994,0.495917
258,0.477179,0.496808
259,0.477786,0.495033
260,0.477065,0.494012
261,0.478080,0.497002
262,0.476516,0.491651
263,0.478093,0.493918
264,0.479412,0.496037
265,0.479605,0.495120
266,0.479443,0.494666
267,0.482046,0.498777
268,0.481598,0.498389
269,0.483295,0.499817
270,0.483998,0.500733
271,0.486619,0.504375
272,0.481058,0.491912
273,0.482835,0.496082
274,0.482759,0.497266
275,0.484117,0.497419
276,0.482900,0.495161
277,0.483615,0.495096
278,0.484281,0.497594
