loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.305171, 0.304266, 0.354642, 121.31 M Ops, 18.16 M Ops, 9.16 M Ops, 0.0730 M, 0.3905 %, 58.47 uJ
loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.304151, 0.303442, 0.353506, 121.31 M Ops, 18.49 M Ops, 9.16 M Ops, 0.0730 M, 0.3912 %, 58.76 uJ
loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.303207, 0.302622, 0.352906, 121.31 M Ops, 18.45 M Ops, 9.16 M Ops, 0.0730 M, 0.3908 %, 58.73 uJ
