loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.418419, 0.417364, 0.420103, 397.64 M Ops, 61.32 M Ops, 13.02 M Ops, 0.9589 M, 0.3988 %, 115.09 uJ
loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.421233, 0.420090, 0.422105, 434.92 M Ops, 68.20 M Ops, 13.78 M Ops, 0.9621 M, 0.4027 %, 124.75 uJ
