epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.558471,0.558471,1.000000,0.549255,0.549255,0.000000,0.000000,0.635163,0.549223
1,0.550319,0.550319,1.000000,0.545448,0.545448,0.000000,0.000000,0.627209,0.545434
2,0.547039,0.547039,1.000000,0.543326,0.543326,0.000000,0.000000,0.626338,0.543232
3,0.544371,0.544371,1.000000,0.540522,0.540522,0.000000,0.000000,0.621022,0.540414
4,0.542330,0.542330,1.000000,0.538794,0.538794,0.000000,0.000000,0.618811,0.538678
5,0.540922,0.540922,1.000000,0.542367,0.542367,0.000000,0.000000,0.628149,0.542477
6,0.539988,0.539988,1.000000,0.538255,0.538255,0.000000,0.000000,0.619054,0.538322
7,0.537147,0.537147,1.000000,0.544452,0.544452,0.000000,0.000000,0.633452,0.544326
8,0.537116,0.537116,1.000000,0.543017,0.543017,0.000000,0.000000,0.631894,0.543252
0,0.558471,0.558471,1.000000,0.549255,0.549255,0.000000,0.000000,0.635163,0.549223
1,0.550319,0.550319,1.000000,0.545448,0.545448,0.000000,0.000000,0.627209,0.545434
