epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.479905,0.479905,0.996518,0.042952,0.659787,0.659787,0.987067,0.051774,0.996225,0.652487
1,0.464550,0.464550,0.995338,0.061820,0.656383,0.656383,0.987437,0.064118,0.985088,0.650040
2,0.457869,0.457869,0.995065,0.066202,0.653286,0.653286,0.985705,0.055932,0.979885,0.647699
3,0.452867,0.452867,0.995001,0.057311,0.651683,0.651683,0.985924,0.049346,0.972241,0.647509
4,0.449327,0.449327,0.994706,0.045734,0.653966,0.653966,0.987253,0.036416,0.976545,0.650291
5,0.446683,0.446683,0.995134,0.036256,0.660027,0.660027,0.987972,0.034260,0.986457,0.656816
6,0.444692,0.444692,0.995414,0.029081,0.652038,0.652038,0.986523,0.024746,0.970558,0.649252
7,0.440290,0.440290,0.995337,0.025841,0.650207,0.650207,0.987417,0.024966,0.967876,0.647389
8,0.439216,0.439216,0.995386,0.025488,0.650638,0.650638,0.987449,0.024665,0.967690,0.647959
9,0.438715,0.438715,0.995410,0.025000,0.651736,0.651736,0.987129,0.024114,0.969967,0.649043
10,0.438363,0.438363,0.995487,0.024495,0.651586,0.651586,0.986918,0.023615,0.969247,0.649008
11,0.437726,0.437726,0.995355,0.024212,0.651483,0.651483,0.987122,0.023740,0.968505,0.648961
