snr,loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
None,0.439405,0.466509,0.438547,194.98 M Ops,14.46 M Ops,93.11 M Ops,0.5510 M,0.5149 %,441.33 uJ,0.518222,0.466619,0.577172
