epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.893816,0.567801,0.652029,0.142547,1.219744,0.864715,0.710058,0.149375,1.605734,0.865004
1,0.851896,0.550133,0.603527,0.148453,1.191060,0.859967,0.662186,0.159413,1.600061,0.859804
2,0.834799,0.545920,0.577756,0.151744,1.186365,0.857917,0.656896,0.159656,1.597841,0.857637
3,0.823377,0.543670,0.559414,0.154218,1.169679,0.857111,0.625137,0.162631,1.598646,0.857378
4,0.813944,0.541411,0.545066,0.160407,1.163750,0.857150,0.613200,0.167359,1.600299,0.857010
5,0.806956,0.540058,0.533797,0.165894,1.156225,0.855457,0.601536,0.176994,1.593584,0.855443
6,0.800819,0.538454,0.524731,0.172735,1.151010,0.856417,0.589185,0.177053,1.598010,0.856685
7,0.796026,0.537427,0.517199,0.176886,1.147945,0.858569,0.578754,0.185061,1.604694,0.858360
8,0.791409,0.535880,0.511059,0.182854,1.145223,0.859794,0.570859,0.188533,1.601512,0.859735
