loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1, acc2, acc3, acc4, acc5, acc6, acc7, acc8
0.233387, 0.975676, 0.975938, 0.974611, 0.973940, 0.975938, 5353.06 M Ops, 504.73 M Ops, 60.52 M Ops, 32.5219 M, 0.3498 %, 732.65 uJ, 1.000000, 0.942857, 0.977273, 0.977273, 1.000000, 1.000000, 0.975000, 0.980000, 0.931035
